"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
      1623	    12,984	      5058	     0,000	 65535,000	  4086,154	  4086,154
      1624	    12,992	      5138	     0,000	 65535,000	  4166,154	  4166,154
      1625	    13,000	      5090	     0,000	 65535,000	  4118,154	  4118,154
      1626	    13,008	      4994	     0,000	 65535,000	  4022,154	  4022,154
      1627	    13,016	      5090	     0,000	 65535,000	  4118,154	  4118,154
      1628	    13,024	      5122	     0,000	 65535,000	  4150,154	  4150,154
      1629	    13,032	      5058	     0,000	 65535,000	  4086,154	  4086,154
      1630	    13,040	      4962	     0,000	 65535,000	  3990,154	  3990,154
      1631	    13,048	      4930	     0,000	 65535,000	  3958,154	  3958,154
      1632	    13,056	      4962	     0,000	 65535,000	  3990,154	  3990,154
      1633	    13,064	      4882	     0,000	 65535,000	  3910,154	  3910,154
      1634	    13,072	      4898	     0,000	 65535,000	  3926,154	  3926,154
      1635	    13,080	      4658	     0,000	 65535,000	  3686,154	  3686,154
      1636	    13,088	      4770	     0,000	 65535,000	  3798,154	  3798,154
      1637	    13,096	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1638	    13,104	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1639	    13,112	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1640	    13,120	      4818	     0,000	 65535,000	  3846,154	  3846,154
      1641	    13,128	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1642	    13,136	      4770	     0,000	 65535,000	  3798,154	  3798,154
      1643	    13,144	      4706	     0,000	 65535,000	  3734,154	  3734,154
      1644	    13,152	      4850	     0,000	 65535,000	  3878,154	  3878,154
      1645	    13,160	      4882	     0,000	 65535,000	  3910,154	  3910,154
      1646	    13,168	      5042	     0,000	 65535,000	  4070,154	  4070,154
      1647	    13,176	      5010	     0,000	 65535,000	  4038,154	  4038,154
      1648	    13,184	      4994	     0,000	 65535,000	  4022,154	  4022,154
      1649	    13,192	      4834	     0,000	 65535,000	  3862,154	  3862,154
      1650	    13,200	      4946	     0,000	 65535,000	  3974,154	  3974,154
      1651	    13,208	      4850	     0,000	 65535,000	  3878,154	  3878,154
      1652	    13,216	      4914	     0,000	 65535,000	  3942,154	  3942,154
      1653	    13,224	      4802	     0,000	 65535,000	  3830,154	  3830,154
      1654	    13,232	      4914	     0,000	 65535,000	  3942,154	  3942,154
      1655	    13,240	      4770	     0,000	 65535,000	  3798,154	  3798,154
      1656	    13,248	      4818	     0,000	 65535,000	  3846,154	  3846,154
      1657	    13,256	      4930	     0,000	 65535,000	  3958,154	  3958,154
      1658	    13,264	      4850	     0,000	 65535,000	  3878,154	  3878,154
      1659	    13,272	      4834	     0,000	 65535,000	  3862,154	  3862,154
      1660	    13,280	      4738	     0,000	 65535,000	  3766,154	  3766,154
      1661	    13,288	      4658	     0,000	 65535,000	  3686,154	  3686,154
      1662	    13,296	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1663	    13,304	      4818	     0,000	 65535,000	  3846,154	  3846,154
      1664	    13,312	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1665	    13,320	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1666	    13,328	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1667	    13,336	      4802	     0,000	 65535,000	  3830,154	  3830,154
      1668	    13,344	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1669	    13,352	      4802	     0,000	 65535,000	  3830,154	  3830,154
      1670	    13,360	      4738	     0,000	 65535,000	  3766,154	  3766,154
      1671	    13,368	      4658	     0,000	 65535,000	  3686,154	  3686,154
      1672	    13,376	      4722	     0,000	 65535,000	  3750,154	  3750,154
      1673	    13,384	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1674	    13,392	      4722	     0,000	 65535,000	  3750,154	  3750,154
      1675	    13,400	      4626	     0,000	 65535,000	  3654,154	  3654,154
      1676	    13,408	      4626	     0,000	 65535,000	  3654,154	  3654,154
      1677	    13,416	      4610	     0,000	 65535,000	  3638,154	  3638,154
      1678	    13,424	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1679	    13,432	      4706	     0,000	 65535,000	  3734,154	  3734,154
      1680	    13,440	      4578	     0,000	 65535,000	  3606,154	  3606,154
      1681	    13,448	      4626	     0,000	 65535,000	  3654,154	  3654,154
      1682	    13,456	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1683	    13,464	      4578	     0,000	 65535,000	  3606,154	  3606,154
      1684	    13,472	      4578	     0,000	 65535,000	  3606,154	  3606,154
      1685	    13,480	      4562	     0,000	 65535,000	  3590,154	  3590,154
      1686	    13,488	      4690	     0,000	 65535,000	  3718,154	  3718,154
      1687	    13,496	      4562	     0,000	 65535,000	  3590,154	  3590,154
      1688	    13,504	      4610	     0,000	 65535,000	  3638,154	  3638,154
      1689	    13,512	      4594	     0,000	 65535,000	  3622,154	  3622,154
      1690	    13,520	      4562	     0,000	 65535,000	  3590,154	  3590,154
      1691	    13,528	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1692	    13,536	      4466	     0,000	 65535,000	  3494,154	  3494,154
      1693	    13,544	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1694	    13,552	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1695	    13,560	      4578	     0,000	 65535,000	  3606,154	  3606,154
      1696	    13,568	      4562	     0,000	 65535,000	  3590,154	  3590,154
      1697	    13,576	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1698	    13,584	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1699	    13,592	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1700	    13,600	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1701	    13,608	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1702	    13,616	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1703	    13,624	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1704	    13,632	      4514	     0,000	 65535,000	  3542,154	  3542,154
      1705	    13,640	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1706	    13,648	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1707	    13,656	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1708	    13,664	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1709	    13,672	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1710	    13,680	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1711	    13,688	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1712	    13,696	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1713	    13,704	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1714	    13,712	      4434	     0,000	 65535,000	  3462,154	  3462,154
      1715	    13,720	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1716	    13,728	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1717	    13,736	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1718	    13,744	      4194	     0,000	 65535,000	  3222,154	  3222,154
      1719	    13,752	      4098	     0,000	 65535,000	  3126,154	  3126,154
      1720	    13,760	      4178	     0,000	 65535,000	  3206,154	  3206,154
      1721	    13,768	      4050	     0,000	 65535,000	  3078,154	  3078,154
      1722	    13,776	      4098	     0,000	 65535,000	  3126,154	  3126,154
      1723	    13,784	      4082	     0,000	 65535,000	  3110,154	  3110,154
      1724	    13,792	      4114	     0,000	 65535,000	  3142,154	  3142,154
      1725	    13,800	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1726	    13,808	      4162	     0,000	 65535,000	  3190,154	  3190,154
      1727	    13,816	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1728	    13,824	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1729	    13,832	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1730	    13,840	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1731	    13,848	      4242	     0,000	 65535,000	  3270,154	  3270,154
      1732	    13,856	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1733	    13,864	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1734	    13,872	      4418	     0,000	 65535,000	  3446,154	  3446,154
      1735	    13,880	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1736	    13,888	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1737	    13,896	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1738	    13,904	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1739	    13,912	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1740	    13,920	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1741	    13,928	      4194	     0,000	 65535,000	  3222,154	  3222,154
      1742	    13,936	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1743	    13,944	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1744	    13,952	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1745	    13,960	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1746	    13,968	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1747	    13,976	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1748	    13,984	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1749	    13,992	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1750	    14,000	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1751	    14,008	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1752	    14,016	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1753	    14,024	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1754	    14,032	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1755	    14,040	      4098	     0,000	 65535,000	  3126,154	  3126,154
      1756	    14,048	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1757	    14,056	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1758	    14,064	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1759	    14,072	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1760	    14,080	      4210	     0,000	 65535,000	  3238,154	  3238,154
      1761	    14,088	      4114	     0,000	 65535,000	  3142,154	  3142,154
      1762	    14,096	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1763	    14,104	      4194	     0,000	 65535,000	  3222,154	  3222,154
      1764	    14,112	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1765	    14,120	      4194	     0,000	 65535,000	  3222,154	  3222,154
      1766	    14,128	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1767	    14,136	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1768	    14,144	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1769	    14,152	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1770	    14,160	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1771	    14,168	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1772	    14,176	      4370	     0,000	 65535,000	  3398,154	  3398,154
      1773	    14,184	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1774	    14,192	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1775	    14,200	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1776	    14,208	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1777	    14,216	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1778	    14,224	      4322	     0,000	 65535,000	  3350,154	  3350,154
      1779	    14,232	      4130	     0,000	 65535,000	  3158,154	  3158,154
      1780	    14,240	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1781	    14,248	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1782	    14,256	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1783	    14,264	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1784	    14,272	      4258	     0,000	 65535,000	  3286,154	  3286,154
      1785	    14,280	      4050	     0,000	 65535,000	  3078,154	  3078,154
      1786	    14,288	      4130	     0,000	 65535,000	  3158,154	  3158,154
      1787	    14,296	      4034	     0,000	 65535,000	  3062,154	  3062,154
      1788	    14,304	      4114	     0,000	 65535,000	  3142,154	  3142,154
      1789	    14,312	      4018	     0,000	 65535,000	  3046,154	  3046,154
      1790	    14,320	      4098	     0,000	 65535,000	  3126,154	  3126,154
      1791	    14,328	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1792	    14,336	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1793	    14,344	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1794	    14,352	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1795	    14,360	      4162	     0,000	 65535,000	  3190,154	  3190,154
      1796	    14,368	      4114	     0,000	 65535,000	  3142,154	  3142,154
      1797	    14,376	      4050	     0,000	 65535,000	  3078,154	  3078,154
      1798	    14,384	      4098	     0,000	 65535,000	  3126,154	  3126,154
      1799	    14,392	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1800	    14,400	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1801	    14,408	      4114	     0,000	 65535,000	  3142,154	  3142,154
      1802	    14,416	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1803	    14,424	      4146	     0,000	 65535,000	  3174,154	  3174,154
      1804	    14,432	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1805	    14,440	      4242	     0,000	 65535,000	  3270,154	  3270,154
      1806	    14,448	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1807	    14,456	      4194	     0,000	 65535,000	  3222,154	  3222,154
      1808	    14,464	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1809	    14,472	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1810	    14,480	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1811	    14,488	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1812	    14,496	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1813	    14,504	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1814	    14,512	      4434	     0,000	 65535,000	  3462,154	  3462,154
      1815	    14,520	      4226	     0,000	 65535,000	  3254,154	  3254,154
      1816	    14,528	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1817	    14,536	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1818	    14,544	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1819	    14,552	      4210	     0,000	 65535,000	  3238,154	  3238,154
      1820	    14,560	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1821	    14,568	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1822	    14,576	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1823	    14,584	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1824	    14,592	      4418	     0,000	 65535,000	  3446,154	  3446,154
      1825	    14,600	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1826	    14,608	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1827	    14,616	      4290	     0,000	 65535,000	  3318,154	  3318,154
      1828	    14,624	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1829	    14,632	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1830	    14,640	      4418	     0,000	 65535,000	  3446,154	  3446,154
      1831	    14,648	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1832	    14,656	      4402	     0,000	 65535,000	  3430,154	  3430,154
      1833	    14,664	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1834	    14,672	      4386	     0,000	 65535,000	  3414,154	  3414,154
      1835	    14,680	      4338	     0,000	 65535,000	  3366,154	  3366,154
      1836	    14,688	      4434	     0,000	 65535,000	  3462,154	  3462,154
      1837	    14,696	      4354	     0,000	 65535,000	  3382,154	  3382,154
      1838	    14,704	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1839	    14,712	      4402	     0,000	 65535,000	  3430,154	  3430,154
      1840	    14,720	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1841	    14,728	      4274	     0,000	 65535,000	  3302,154	  3302,154
      1842	    14,736	      4418	     0,000	 65535,000	  3446,154	  3446,154
      1843	    14,744	      4514	     0,000	 65535,000	  3542,154	  3542,154
      1844	    14,752	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1845	    14,760	      4450	     0,000	 65535,000	  3478,154	  3478,154
      1846	    14,768	      4482	     0,000	 65535,000	  3510,154	  3510,154
      1847	    14,776	      4306	     0,000	 65535,000	  3334,154	  3334,154
      1848	    14,784	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1849	    14,792	      4402	     0,000	 65535,000	  3430,154	  3430,154
      1850	    14,800	      4546	     0,000	 65535,000	  3574,154	  3574,154
      1851	    14,808	      4498	     0,000	 65535,000	  3526,154	  3526,154
      1852	    14,816	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1853	    14,824	      4434	     0,000	 65535,000	  3462,154	  3462,154
      1854	    14,832	      4594	     0,000	 65535,000	  3622,154	  3622,154
      1855	    14,840	      4530	     0,000	 65535,000	  3558,154	  3558,154
      1856	    14,848	      4658	     0,000	 65535,000	  3686,154	  3686,154
      1857	    14,856	      4546	     0,000	 65535,000	  3574,154	  3574,154
      1858	    14,864	      4610	     0,000	 65535,000	  3638,154	  3638,154
      1859	    14,872	      4626	     0,000	 65535,000	  3654,154	  3654,154
      1860	    14,880	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1861	    14,888	      4578	     0,000	 65535,000	  3606,154	  3606,154
      1862	    14,896	      4610	     0,000	 65535,000	  3638,154	  3638,154
      1863	    14,904	      4530	     0,000	 65535,000	  3558,154	  3558,154
      1864	    14,912	      4706	     0,000	 65535,000	  3734,154	  3734,154
      1865	    14,920	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1866	    14,928	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1867	    14,936	      4706	     0,000	 65535,000	  3734,154	  3734,154
      1868	    14,944	      4674	     0,000	 65535,000	  3702,154	  3702,154
      1869	    14,952	      4610	     0,000	 65535,000	  3638,154	  3638,154
      1870	    14,960	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1871	    14,968	      4658	     0,000	 65535,000	  3686,154	  3686,154
      1872	    14,976	      4642	     0,000	 65535,000	  3670,154	  3670,154
      1873	    14,984	      4626	     0,000	 65535,000	  3654,154	  3654,154
      1874	    14,992	      4738	     0,000	 65535,000	  3766,154	  3766,154
      1875	    15,000	      4722	     0,000	 65535,000	  3750,154	  3750,154
      1876	    15,008	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1877	    15,016	      4770	     0,000	 65535,000	  3798,154	  3798,154
      1878	    15,024	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1879	    15,032	      4770	     0,000	 65535,000	  3798,154	  3798,154
      1880	    15,040	      4770	     0,000	 65535,000	  3798,154	  3798,154
      1881	    15,048	      4706	     0,000	 65535,000	  3734,154	  3734,154
      1882	    15,056	      4754	     0,000	 65535,000	  3782,154	  3782,154
      1883	    15,064	      4802	     0,000	 65535,000	  3830,154	  3830,154
      1884	    15,072	      4882	     0,000	 65535,000	  3910,154	  3910,154
      1885	    15,080	      4786	     0,000	 65535,000	  3814,154	  3814,154
      1886	    15,088	      4866	     0,000	 65535,000	  3894,154	  3894,154
      1887	    15,096	      4866	     0,000	 65535,000	  3894,154	  3894,154
      1888	    15,104	      4914	     0,000	 65535,000	  3942,154	  3942,154
      1889	    15,112	      4946	     0,000	 65535,000	  3974,154	  3974,154
      1890	    15,120	      5058	     0,000	 65535,000	  4086,154	  4086,154
      1891	    15,128	      4978	     0,000	 65535,000	  4006,154	  4006,154
      1892	    15,136	      5010	     0,000	 65535,000	  4038,154	  4038,154
      1893	    15,144	      4962	     0,000	 65535,000	  3990,154	  3990,154
      1894	    15,152	      4866	     0,000	 65535,000	  3894,154	  3894,154
      1895	    15,160	      4850	     0,000	 65535,000	  3878,154	  3878,154
      1896	    15,168	      4978	     0,000	 65535,000	  4006,154	  4006,154
      1897	    15,176	      4834	     0,000	 65535,000	  3862,154	  3862,154
      1898	    15,184	      4930	     0,000	 65535,000	  3958,154	  3958,154
      1899	    15,192	      4930	     0,000	 65535,000	  3958,154	  3958,154
      1900	    15,200	      4898	     0,000	 65535,000	  3926,154	  3926,154
      1901	    15,208	      4866	     0,000	 65535,000	  3894,154	  3894,154
      1902	    15,216	      5010	     0,000	 65535,000	  4038,154	  4038,154
      1903	    15,224	      5010	     0,000	 65535,000	  4038,154	  4038,154
      1904	    15,232	      5090	     0,000	 65535,000	  4118,154	  4118,154
      1905	    15,240	      5026	     0,000	 65535,000	  4054,154	  4054,154
      1906	    15,248	      5138	     0,000	 65535,000	  4166,154	  4166,154
      1907	    15,256	      5138	     0,000	 65535,000	  4166,154	  4166,154
      1908	    15,264	      5170	     0,000	 65535,000	  4198,154	  4198,154
      1909	    15,272	      5122	     0,000	 65535,000	  4150,154	  4150,154
      1910	    15,280	      5154	     0,000	 65535,000	  4182,154	  4182,154
      1911	    15,288	      5090	     0,000	 65535,000	  4118,154	  4118,154
      1912	    15,296	      5250	     0,000	 65535,000	  4278,154	  4278,154
      1913	    15,304	      5186	     0,000	 65535,000	  4214,154	  4214,154
      1914	    15,312	      5218	     0,000	 65535,000	  4246,154	  4246,154
      1915	    15,320	      5218	     0,000	 65535,000	  4246,154	  4246,154
      1916	    15,328	      5298	     0,000	 65535,000	  4326,154	  4326,154
      1917	    15,336	      5282	     0,000	 65535,000	  4310,154	  4310,154
      1918	    15,344	      5234	     0,000	 65535,000	  4262,154	  4262,154
      1919	    15,352	      5138	     0,000	 65535,000	  4166,154	  4166,154
      1920	    15,360	      5154	     0,000	 65535,000	  4182,154	  4182,154
      1921	    15,368	      5122	     0,000	 65535,000	  4150,154	  4150,154
      1922	    15,376	      5266	     0,000	 65535,000	  4294,154	  4294,154
      1923	    15,384	      5170	     0,000	 65535,000	  4198,154	  4198,154
      1924	    15,392	      5346	     0,000	 65535,000	  4374,154	  4374,154
      1925	    15,400	      5314	     0,000	 65535,000	  4342,154	  4342,154
      1926	    15,408	      5378	     0,000	 65535,000	  4406,154	  4406,154
      1927	    15,416	      5426	     0,000	 65535,000	  4454,154	  4454,154
      1928	    15,424	      5394	     0,000	 65535,000	  4422,154	  4422,154
      1929	    15,432	      5314	     0,000	 65535,000	  4342,154	  4342,154
      1930	    15,440	      5362	     0,000	 65535,000	  4390,154	  4390,154
      1931	    15,448	      5394	     0,000	 65535,000	  4422,154	  4422,154
      1932	    15,456	      5522	     0,000	 65535,000	  4550,154	  4550,154
      1933	    15,464	      5458	     0,000	 65535,000	  4486,154	  4486,154
      1934	    15,472	      5570	     0,000	 65535,000	  4598,154	  4598,154
      1935	    15,480	      5474	     0,000	 65535,000	  4502,154	  4502,154
      1936	    15,488	      5634	     0,000	 65535,000	  4662,154	  4662,154
      1937	    15,496	      5458	     0,000	 65535,000	  4486,154	  4486,154
      1938	    15,504	      5682	     0,000	 65535,000	  4710,154	  4710,154
      1939	    15,512	      5602	     0,000	 65535,000	  4630,154	  4630,154
      1940	    15,520	      5522	     0,000	 65535,000	  4550,154	  4550,154
      1941	    15,528	      5506	     0,000	 65535,000	  4534,154	  4534,154
      1942	    15,536	      5650	     0,000	 65535,000	  4678,154	  4678,154
      1943	    15,544	      5586	     0,000	 65535,000	  4614,154	  4614,154
      1944	    15,552	      5746	     0,000	 65535,000	  4774,154	  4774,154
      1945	    15,560	      5634	     0,000	 65535,000	  4662,154	  4662,154
      1946	    15,568	      5746	     0,000	 65535,000	  4774,154	  4774,154
      1947	    15,576	      5730	     0,000	 65535,000	  4758,154	  4758,154
      1948	    15,584	      5842	     0,000	 65535,000	  4870,154	  4870,154
      1949	    15,592	      5730	     0,000	 65535,000	  4758,154	  4758,154
      1950	    15,600	      5698	     0,000	 65535,000	  4726,154	  4726,154
      1951	    15,608	      5778	     0,000	 65535,000	  4806,154	  4806,154
      1952	    15,616	      5762	     0,000	 65535,000	  4790,154	  4790,154
      1953	    15,624	      5778	     0,000	 65535,000	  4806,154	  4806,154
      1954	    15,632	      5842	     0,000	 65535,000	  4870,154	  4870,154
      1955	    15,640	      5682	     0,000	 65535,000	  4710,154	  4710,154
      1956	    15,648	      5890	     0,000	 65535,000	  4918,154	  4918,154
      1957	    15,656	      5810	     0,000	 65535,000	  4838,154	  4838,154
      1958	    15,664	      5858	     0,000	 65535,000	  4886,154	  4886,154
      1959	    15,672	      5730	     0,000	 65535,000	  4758,154	  4758,154
      1960	    15,680	      5794	     0,000	 65535,000	  4822,154	  4822,154
      1961	    15,688	      5746	     0,000	 65535,000	  4774,154	  4774,154
      1962	    15,696	      5794	     0,000	 65535,000	  4822,154	  4822,154
      1963	    15,704	      5586	     0,000	 65535,000	  4614,154	  4614,154
      1964	    15,712	      5586	     0,000	 65535,000	  4614,154	  4614,154
      1965	    15,720	      5554	     0,000	 65535,000	  4582,154	  4582,154
      1966	    15,728	      5586	     0,000	 65535,000	  4614,154	  4614,154
      1967	    15,736	      5490	     0,000	 65535,000	  4518,154	  4518,154
      1968	    15,744	      5506	     0,000	 65535,000	  4534,154	  4534,154
      1969	    15,752	      5506	     0,000	 65535,000	  4534,154	  4534,154
      1970	    15,760	      5650	     0,000	 65535,000	  4678,154	  4678,154
      1971	    15,768	      5682	     0,000	 65535,000	  4710,154	  4710,154
      1972	    15,776	      5858	     0,000	 65535,000	  4886,154	  4886,154
      1973	    15,784	      6002	     0,000	 65535,000	  5030,154	  5030,154
      1974	    15,792	      6098	     0,000	 65535,000	  5126,154	  5126,154
      1975	    15,800	      6242	     0,000	 65535,000	  5270,154	  5270,154
      1976	    15,808	      6258	     0,000	 65535,000	  5286,154	  5286,154
      1977	    15,816	      6242	     0,000	 65535,000	  5270,154	  5270,154
      1978	    15,824	      6210	     0,000	 65535,000	  5238,154	  5238,154
      1979	    15,832	      6210	     0,000	 65535,000	  5238,154	  5238,154
      1980	    15,840	      6210	     0,000	 65535,000	  5238,154	  5238,154
      1981	    15,848	      6130	     0,000	 65535,000	  5158,154	  5158,154
      1982	    15,856	      6226	     0,000	 65535,000	  5254,154	  5254,154
      1983	    15,864	      6322	     0,000	 65535,000	  5350,154	  5350,154
      1984	    15,872	      6242	     0,000	 65535,000	  5270,154	  5270,154
      1985	    15,880	      6226	     0,000	 65535,000	  5254,154	  5254,154
      1986	    15,888	      6354	     0,000	 65535,000	  5382,154	  5382,154
      1987	    15,896	      6290	     0,000	 65535,000	  5318,154	  5318,154
      1988	    15,904	      6402	     0,000	 65535,000	  5430,154	  5430,154
      1989	    15,912	      6354	     0,000	 65535,000	  5382,154	  5382,154
      1990	    15,920	      6418	     0,000	 65535,000	  5446,154	  5446,154
      1991	    15,928	      6546	     0,000	 65535,000	  5574,154	  5574,154
      1992	    15,936	      6546	     0,000	 65535,000	  5574,154	  5574,154
      1993	    15,944	      6514	     0,000	 65535,000	  5542,154	  5542,154
      1994	    15,952	      6594	     0,000	 65535,000	  5622,154	  5622,154
      1995	    15,960	      6546	     0,000	 65535,000	  5574,154	  5574,154
      1996	    15,968	      6562	     0,000	 65535,000	  5590,154	  5590,154
      1997	    15,976	      6450	     0,000	 65535,000	  5478,154	  5478,154
      1998	    15,984	      6530	     0,000	 65535,000	  5558,154	  5558,154
      1999	    15,992	      6498	     0,000	 65535,000	  5526,154	  5526,154
      2000	    16,000	      6450	     0,000	 65535,000	  5478,154	  5478,154
      2001	    16,008	      6354	     0,000	 65535,000	  5382,154	  5382,154
      2002	    16,016	      6450	     0,000	 65535,000	  5478,154	  5478,154
      2003	    16,024	      6482	     0,000	 65535,000	  5510,154	  5510,154
      2004	    16,032	      6466	     0,000	 65535,000	  5494,154	  5494,154
      2005	    16,040	      6530	     0,000	 65535,000	  5558,154	  5558,154
      2006	    16,048	      6610	     0,000	 65535,000	  5638,154	  5638,154
      2007	    16,056	      6706	     0,000	 65535,000	  5734,154	  5734,154
      2008	    16,064	      6866	     0,000	 65535,000	  5894,154	  5894,154
      2009	    16,072	      6834	     0,000	 65535,000	  5862,154	  5862,154
