"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
       980	     7,840	     30994	     0,000	 65535,000	 30022,154	 30022,154
       981	     7,848	     30978	     0,000	 65535,000	 30006,154	 30006,154
       982	     7,856	     31106	     0,000	 65535,000	 30134,154	 30134,154
       983	     7,864	     31186	     0,000	 65535,000	 30214,154	 30214,154
       984	     7,872	     31570	     0,000	 65535,000	 30598,154	 30598,154
       985	     7,880	     31346	     0,000	 65535,000	 30374,154	 30374,154
       986	     7,888	     31426	     0,000	 65535,000	 30454,154	 30454,154
       987	     7,896	     31442	     0,000	 65535,000	 30470,154	 30470,154
       988	     7,904	     31650	     0,000	 65535,000	 30678,154	 30678,154
       989	     7,912	     31762	     0,000	 65535,000	 30790,154	 30790,154
       990	     7,920	     31858	     0,000	 65535,000	 30886,154	 30886,154
       991	     7,928	     31730	     0,000	 65535,000	 30758,154	 30758,154
       992	     7,936	     31986	     0,000	 65535,000	 31014,154	 31014,154
       993	     7,944	     32002	     0,000	 65535,000	 31030,154	 31030,154
       994	     7,952	     31698	     0,000	 65535,000	 30726,154	 30726,154
       995	     7,960	     31362	     0,000	 65535,000	 30390,154	 30390,154
       996	     7,968	     31154	     0,000	 65535,000	 30182,154	 30182,154
       997	     7,976	     30962	     0,000	 65535,000	 29990,154	 29990,154
       998	     7,984	     30866	     0,000	 65535,000	 29894,154	 29894,154
       999	     7,992	     30834	     0,000	 65535,000	 29862,154	 29862,154
      1000	     8,000	     31090	     0,000	 65535,000	 30118,154	 30118,154
      1001	     8,008	     31154	     0,000	 65535,000	 30182,154	 30182,154
      1002	     8,016	     31362	     0,000	 65535,000	 30390,154	 30390,154
      1003	     8,024	     31378	     0,000	 65535,000	 30406,154	 30406,154
      1004	     8,032	     31522	     0,000	 65535,000	 30550,154	 30550,154
      1005	     8,040	     31778	     0,000	 65535,000	 30806,154	 30806,154
      1006	     8,048	     31970	     0,000	 65535,000	 30998,154	 30998,154
      1007	     8,056	     31650	     0,000	 65535,000	 30678,154	 30678,154
      1008	     8,064	     31906	     0,000	 65535,000	 30934,154	 30934,154
      1009	     8,072	     32098	     0,000	 65535,000	 31126,154	 31126,154
      1010	     8,080	     31906	     0,000	 65535,000	 30934,154	 30934,154
      1011	     8,088	     31794	     0,000	 65535,000	 30822,154	 30822,154
      1012	     8,096	     32050	     0,000	 65535,000	 31078,154	 31078,154
      1013	     8,104	     32050	     0,000	 65535,000	 31078,154	 31078,154
      1014	     8,112	     32162	     0,000	 65535,000	 31190,154	 31190,154
      1015	     8,120	     32242	     0,000	 65535,000	 31270,154	 31270,154
      1016	     8,128	     32242	     0,000	 65535,000	 31270,154	 31270,154
      1017	     8,136	     32226	     0,000	 65535,000	 31254,154	 31254,154
      1018	     8,144	     32274	     0,000	 65535,000	 31302,154	 31302,154
      1019	     8,152	     32226	     0,000	 65535,000	 31254,154	 31254,154
      1020	     8,160	     32306	     0,000	 65535,000	 31334,154	 31334,154
      1021	     8,168	     32354	     0,000	 65535,000	 31382,154	 31382,154
      1022	     8,176	     32306	     0,000	 65535,000	 31334,154	 31334,154
      1023	     8,184	     32194	     0,000	 65535,000	 31222,154	 31222,154
      1024	     8,192	     31986	     0,000	 65535,000	 31014,154	 31014,154
      1025	     8,200	     31938	     0,000	 65535,000	 30966,154	 30966,154
      1026	     8,208	     31922	     0,000	 65535,000	 30950,154	 30950,154
      1027	     8,216	     31746	     0,000	 65535,000	 30774,154	 30774,154
      1028	     8,224	     31762	     0,000	 65535,000	 30790,154	 30790,154
      1029	     8,232	     31986	     0,000	 65535,000	 31014,154	 31014,154
      1030	     8,240	     32098	     0,000	 65535,000	 31126,154	 31126,154
      1031	     8,248	     32018	     0,000	 65535,000	 31046,154	 31046,154
      1032	     8,256	     32130	     0,000	 65535,000	 31158,154	 31158,154
      1033	     8,264	     32050	     0,000	 65535,000	 31078,154	 31078,154
      1034	     8,272	     32162	     0,000	 65535,000	 31190,154	 31190,154
      1035	     8,280	     32162	     0,000	 65535,000	 31190,154	 31190,154
      1036	     8,288	     32210	     0,000	 65535,000	 31238,154	 31238,154
      1037	     8,296	     32002	     0,000	 65535,000	 31030,154	 31030,154
      1038	     8,304	     31746	     0,000	 65535,000	 30774,154	 30774,154
      1039	     8,312	     31442	     0,000	 65535,000	 30470,154	 30470,154
      1040	     8,320	     31522	     0,000	 65535,000	 30550,154	 30550,154
      1041	     8,328	     31714	     0,000	 65535,000	 30742,154	 30742,154
      1042	     8,336	     31762	     0,000	 65535,000	 30790,154	 30790,154
      1043	     8,344	     31602	     0,000	 65535,000	 30630,154	 30630,154
      1044	     8,352	     31426	     0,000	 65535,000	 30454,154	 30454,154
      1045	     8,360	     31490	     0,000	 65535,000	 30518,154	 30518,154
      1046	     8,368	     31458	     0,000	 65535,000	 30486,154	 30486,154
      1047	     8,376	     31506	     0,000	 65535,000	 30534,154	 30534,154
      1048	     8,384	     31410	     0,000	 65535,000	 30438,154	 30438,154
      1049	     8,392	     31282	     0,000	 65535,000	 30310,154	 30310,154
      1050	     8,400	     31394	     0,000	 65535,000	 30422,154	 30422,154
      1051	     8,408	     31346	     0,000	 65535,000	 30374,154	 30374,154
      1052	     8,416	     31234	     0,000	 65535,000	 30262,154	 30262,154
      1053	     8,424	     31218	     0,000	 65535,000	 30246,154	 30246,154
      1054	     8,432	     31234	     0,000	 65535,000	 30262,154	 30262,154
      1055	     8,440	     31202	     0,000	 65535,000	 30230,154	 30230,154
      1056	     8,448	     31186	     0,000	 65535,000	 30214,154	 30214,154
      1057	     8,456	     31250	     0,000	 65535,000	 30278,154	 30278,154
      1058	     8,464	     31362	     0,000	 65535,000	 30390,154	 30390,154
      1059	     8,472	     31282	     0,000	 65535,000	 30310,154	 30310,154
      1060	     8,480	     31234	     0,000	 65535,000	 30262,154	 30262,154
      1061	     8,488	     31010	     0,000	 65535,000	 30038,154	 30038,154
      1062	     8,496	     30978	     0,000	 65535,000	 30006,154	 30006,154
      1063	     8,504	     31186	     0,000	 65535,000	 30214,154	 30214,154
      1064	     8,512	     31362	     0,000	 65535,000	 30390,154	 30390,154
      1065	     8,520	     31346	     0,000	 65535,000	 30374,154	 30374,154
      1066	     8,528	     31202	     0,000	 65535,000	 30230,154	 30230,154
      1067	     8,536	     31090	     0,000	 65535,000	 30118,154	 30118,154
      1068	     8,544	     30994	     0,000	 65535,000	 30022,154	 30022,154
      1069	     8,552	     30930	     0,000	 65535,000	 29958,154	 29958,154
      1070	     8,560	     30866	     0,000	 65535,000	 29894,154	 29894,154
      1071	     8,568	     30578	     0,000	 65535,000	 29606,154	 29606,154
      1072	     8,576	     30370	     0,000	 65535,000	 29398,154	 29398,154
      1073	     8,584	     30194	     0,000	 65535,000	 29222,154	 29222,154
      1074	     8,592	     30114	     0,000	 65535,000	 29142,154	 29142,154
      1075	     8,600	     29906	     0,000	 65535,000	 28934,154	 28934,154
      1076	     8,608	     30050	     0,000	 65535,000	 29078,154	 29078,154
      1077	     8,616	     29650	     0,000	 65535,000	 28678,154	 28678,154
      1078	     8,624	     29410	     0,000	 65535,000	 28438,154	 28438,154
      1079	     8,632	     29490	     0,000	 65535,000	 28518,154	 28518,154
      1080	     8,640	     29570	     0,000	 65535,000	 28598,154	 28598,154
      1081	     8,648	     29602	     0,000	 65535,000	 28630,154	 28630,154
      1082	     8,656	     29298	     0,000	 65535,000	 28326,154	 28326,154
      1083	     8,664	     29490	     0,000	 65535,000	 28518,154	 28518,154
      1084	     8,672	     29362	     0,000	 65535,000	 28390,154	 28390,154
      1085	     8,680	     29074	     0,000	 65535,000	 28102,154	 28102,154
      1086	     8,688	     28866	     0,000	 65535,000	 27894,154	 27894,154
      1087	     8,696	     28626	     0,000	 65535,000	 27654,154	 27654,154
      1088	     8,704	     28674	     0,000	 65535,000	 27702,154	 27702,154
      1089	     8,712	     28786	     0,000	 65535,000	 27814,154	 27814,154
      1090	     8,720	     28626	     0,000	 65535,000	 27654,154	 27654,154
      1091	     8,728	     28370	     0,000	 65535,000	 27398,154	 27398,154
      1092	     8,736	     28530	     0,000	 65535,000	 27558,154	 27558,154
      1093	     8,744	     28402	     0,000	 65535,000	 27430,154	 27430,154
      1094	     8,752	     28338	     0,000	 65535,000	 27366,154	 27366,154
      1095	     8,760	     28258	     0,000	 65535,000	 27286,154	 27286,154
      1096	     8,768	     28066	     0,000	 65535,000	 27094,154	 27094,154
      1097	     8,776	     28034	     0,000	 65535,000	 27062,154	 27062,154
      1098	     8,784	     27954	     0,000	 65535,000	 26982,154	 26982,154
      1099	     8,792	     27730	     0,000	 65535,000	 26758,154	 26758,154
      1100	     8,800	     27634	     0,000	 65535,000	 26662,154	 26662,154
      1101	     8,808	     27442	     0,000	 65535,000	 26470,154	 26470,154
      1102	     8,816	     27474	     0,000	 65535,000	 26502,154	 26502,154
      1103	     8,824	     27346	     0,000	 65535,000	 26374,154	 26374,154
      1104	     8,832	     27362	     0,000	 65535,000	 26390,154	 26390,154
      1105	     8,840	     27106	     0,000	 65535,000	 26134,154	 26134,154
      1106	     8,848	     26834	     0,000	 65535,000	 25862,154	 25862,154
      1107	     8,856	     26962	     0,000	 65535,000	 25990,154	 25990,154
      1108	     8,864	     26770	     0,000	 65535,000	 25798,154	 25798,154
      1109	     8,872	     26514	     0,000	 65535,000	 25542,154	 25542,154
      1110	     8,880	     26498	     0,000	 65535,000	 25526,154	 25526,154
      1111	     8,888	     26354	     0,000	 65535,000	 25382,154	 25382,154
      1112	     8,896	     26450	     0,000	 65535,000	 25478,154	 25478,154
      1113	     8,904	     26530	     0,000	 65535,000	 25558,154	 25558,154
      1114	     8,912	     26226	     0,000	 65535,000	 25254,154	 25254,154
      1115	     8,920	     26114	     0,000	 65535,000	 25142,154	 25142,154
      1116	     8,928	     26130	     0,000	 65535,000	 25158,154	 25158,154
      1117	     8,936	     26162	     0,000	 65535,000	 25190,154	 25190,154
      1118	     8,944	     25874	     0,000	 65535,000	 24902,154	 24902,154
      1119	     8,952	     25746	     0,000	 65535,000	 24774,154	 24774,154
      1120	     8,960	     25666	     0,000	 65535,000	 24694,154	 24694,154
      1121	     8,968	     25234	     0,000	 65535,000	 24262,154	 24262,154
      1122	     8,976	     25170	     0,000	 65535,000	 24198,154	 24198,154
      1123	     8,984	     25074	     0,000	 65535,000	 24102,154	 24102,154
      1124	     8,992	     25186	     0,000	 65535,000	 24214,154	 24214,154
      1125	     9,000	     25074	     0,000	 65535,000	 24102,154	 24102,154
      1126	     9,008	     24562	     0,000	 65535,000	 23590,154	 23590,154
      1127	     9,016	     24066	     0,000	 65535,000	 23094,154	 23094,154
      1128	     9,024	     23490	     0,000	 65535,000	 22518,154	 22518,154
      1129	     9,032	     23170	     0,000	 65535,000	 22198,154	 22198,154
      1130	     9,040	     22834	     0,000	 65535,000	 21862,154	 21862,154
      1131	     9,048	     22578	     0,000	 65535,000	 21606,154	 21606,154
      1132	     9,056	     22706	     0,000	 65535,000	 21734,154	 21734,154
      1133	     9,064	     22674	     0,000	 65535,000	 21702,154	 21702,154
      1134	     9,072	     22690	     0,000	 65535,000	 21718,154	 21718,154
      1135	     9,080	     22498	     0,000	 65535,000	 21526,154	 21526,154
      1136	     9,088	     22834	     0,000	 65535,000	 21862,154	 21862,154
      1137	     9,096	     23122	     0,000	 65535,000	 22150,154	 22150,154
      1138	     9,104	     23266	     0,000	 65535,000	 22294,154	 22294,154
      1139	     9,112	     23394	     0,000	 65535,000	 22422,154	 22422,154
      1140	     9,120	     23410	     0,000	 65535,000	 22438,154	 22438,154
      1141	     9,128	     23346	     0,000	 65535,000	 22374,154	 22374,154
      1142	     9,136	     23346	     0,000	 65535,000	 22374,154	 22374,154
      1143	     9,144	     23170	     0,000	 65535,000	 22198,154	 22198,154
      1144	     9,152	     23122	     0,000	 65535,000	 22150,154	 22150,154
      1145	     9,160	     23010	     0,000	 65535,000	 22038,154	 22038,154
      1146	     9,168	     22914	     0,000	 65535,000	 21942,154	 21942,154
      1147	     9,176	     22754	     0,000	 65535,000	 21782,154	 21782,154
      1148	     9,184	     22434	     0,000	 65535,000	 21462,154	 21462,154
      1149	     9,192	     22466	     0,000	 65535,000	 21494,154	 21494,154
      1150	     9,200	     22322	     0,000	 65535,000	 21350,154	 21350,154
      1151	     9,208	     22210	     0,000	 65535,000	 21238,154	 21238,154
      1152	     9,216	     22098	     0,000	 65535,000	 21126,154	 21126,154
      1153	     9,224	     22146	     0,000	 65535,000	 21174,154	 21174,154
      1154	     9,232	     21890	     0,000	 65535,000	 20918,154	 20918,154
      1155	     9,240	     21554	     0,000	 65535,000	 20582,154	 20582,154
      1156	     9,248	     21554	     0,000	 65535,000	 20582,154	 20582,154
      1157	     9,256	     21330	     0,000	 65535,000	 20358,154	 20358,154
      1158	     9,264	     21010	     0,000	 65535,000	 20038,154	 20038,154
      1159	     9,272	     20690	     0,000	 65535,000	 19718,154	 19718,154
      1160	     9,280	     20706	     0,000	 65535,000	 19734,154	 19734,154
      1161	     9,288	     20642	     0,000	 65535,000	 19670,154	 19670,154
      1162	     9,296	     20754	     0,000	 65535,000	 19782,154	 19782,154
      1163	     9,304	     20802	     0,000	 65535,000	 19830,154	 19830,154
      1164	     9,312	     20610	     0,000	 65535,000	 19638,154	 19638,154
      1165	     9,320	     20626	     0,000	 65535,000	 19654,154	 19654,154
      1166	     9,328	     20642	     0,000	 65535,000	 19670,154	 19670,154
      1167	     9,336	     20402	     0,000	 65535,000	 19430,154	 19430,154
      1168	     9,344	     20226	     0,000	 65535,000	 19254,154	 19254,154
      1169	     9,352	     20162	     0,000	 65535,000	 19190,154	 19190,154
      1170	     9,360	     20146	     0,000	 65535,000	 19174,154	 19174,154
      1171	     9,368	     19906	     0,000	 65535,000	 18934,154	 18934,154
      1172	     9,376	     19762	     0,000	 65535,000	 18790,154	 18790,154
      1173	     9,384	     19698	     0,000	 65535,000	 18726,154	 18726,154
      1174	     9,392	     19602	     0,000	 65535,000	 18630,154	 18630,154
      1175	     9,400	     19282	     0,000	 65535,000	 18310,154	 18310,154
      1176	     9,408	     19266	     0,000	 65535,000	 18294,154	 18294,154
      1177	     9,416	     19090	     0,000	 65535,000	 18118,154	 18118,154
      1178	     9,424	     18978	     0,000	 65535,000	 18006,154	 18006,154
      1179	     9,432	     18754	     0,000	 65535,000	 17782,154	 17782,154
      1180	     9,440	     18866	     0,000	 65535,000	 17894,154	 17894,154
      1181	     9,448	     18610	     0,000	 65535,000	 17638,154	 17638,154
      1182	     9,456	     18354	     0,000	 65535,000	 17382,154	 17382,154
      1183	     9,464	     18450	     0,000	 65535,000	 17478,154	 17478,154
      1184	     9,472	     18322	     0,000	 65535,000	 17350,154	 17350,154
      1185	     9,480	     18178	     0,000	 65535,000	 17206,154	 17206,154
      1186	     9,488	     17986	     0,000	 65535,000	 17014,154	 17014,154
      1187	     9,496	     17842	     0,000	 65535,000	 16870,154	 16870,154
      1188	     9,504	     17858	     0,000	 65535,000	 16886,154	 16886,154
      1189	     9,512	     17698	     0,000	 65535,000	 16726,154	 16726,154
      1190	     9,520	     17602	     0,000	 65535,000	 16630,154	 16630,154
      1191	     9,528	     17426	     0,000	 65535,000	 16454,154	 16454,154
      1192	     9,536	     17378	     0,000	 65535,000	 16406,154	 16406,154
      1193	     9,544	     17426	     0,000	 65535,000	 16454,154	 16454,154
      1194	     9,552	     17282	     0,000	 65535,000	 16310,154	 16310,154
      1195	     9,560	     16978	     0,000	 65535,000	 16006,154	 16006,154
      1196	     9,568	     16978	     0,000	 65535,000	 16006,154	 16006,154
      1197	     9,576	     16930	     0,000	 65535,000	 15958,154	 15958,154
      1198	     9,584	     16738	     0,000	 65535,000	 15766,154	 15766,154
      1199	     9,592	     16498	     0,000	 65535,000	 15526,154	 15526,154
      1200	     9,600	     16466	     0,000	 65535,000	 15494,154	 15494,154
      1201	     9,608	     16226	     0,000	 65535,000	 15254,154	 15254,154
      1202	     9,616	     16130	     0,000	 65535,000	 15158,154	 15158,154
      1203	     9,624	     15906	     0,000	 65535,000	 14934,154	 14934,154
      1204	     9,632	     15762	     0,000	 65535,000	 14790,154	 14790,154
      1205	     9,640	     15826	     0,000	 65535,000	 14854,154	 14854,154
      1206	     9,648	     15602	     0,000	 65535,000	 14630,154	 14630,154
      1207	     9,656	     15522	     0,000	 65535,000	 14550,154	 14550,154
      1208	     9,664	     15618	     0,000	 65535,000	 14646,154	 14646,154
      1209	     9,672	     15602	     0,000	 65535,000	 14630,154	 14630,154
      1210	     9,680	     15506	     0,000	 65535,000	 14534,154	 14534,154
      1211	     9,688	     15218	     0,000	 65535,000	 14246,154	 14246,154
      1212	     9,696	     15186	     0,000	 65535,000	 14214,154	 14214,154
      1213	     9,704	     15058	     0,000	 65535,000	 14086,154	 14086,154
      1214	     9,712	     15026	     0,000	 65535,000	 14054,154	 14054,154
      1215	     9,720	     14898	     0,000	 65535,000	 13926,154	 13926,154
      1216	     9,728	     14946	     0,000	 65535,000	 13974,154	 13974,154
      1217	     9,736	     14770	     0,000	 65535,000	 13798,154	 13798,154
      1218	     9,744	     14706	     0,000	 65535,000	 13734,154	 13734,154
      1219	     9,752	     14690	     0,000	 65535,000	 13718,154	 13718,154
      1220	     9,760	     14546	     0,000	 65535,000	 13574,154	 13574,154
      1221	     9,768	     14610	     0,000	 65535,000	 13638,154	 13638,154
      1222	     9,776	     14386	     0,000	 65535,000	 13414,154	 13414,154
      1223	     9,784	     14386	     0,000	 65535,000	 13414,154	 13414,154
      1224	     9,792	     14338	     0,000	 65535,000	 13366,154	 13366,154
      1225	     9,800	     14290	     0,000	 65535,000	 13318,154	 13318,154
      1226	     9,808	     14242	     0,000	 65535,000	 13270,154	 13270,154
      1227	     9,816	     14066	     0,000	 65535,000	 13094,154	 13094,154
      1228	     9,824	     14114	     0,000	 65535,000	 13142,154	 13142,154
      1229	     9,832	     13970	     0,000	 65535,000	 12998,154	 12998,154
      1230	     9,840	     13874	     0,000	 65535,000	 12902,154	 12902,154
      1231	     9,848	     13986	     0,000	 65535,000	 13014,154	 13014,154
      1232	     9,856	     13858	     0,000	 65535,000	 12886,154	 12886,154
      1233	     9,864	     13602	     0,000	 65535,000	 12630,154	 12630,154
      1234	     9,872	     13618	     0,000	 65535,000	 12646,154	 12646,154
      1235	     9,880	     13522	     0,000	 65535,000	 12550,154	 12550,154
      1236	     9,888	     13474	     0,000	 65535,000	 12502,154	 12502,154
      1237	     9,896	     13330	     0,000	 65535,000	 12358,154	 12358,154
      1238	     9,904	     13458	     0,000	 65535,000	 12486,154	 12486,154
      1239	     9,912	     13346	     0,000	 65535,000	 12374,154	 12374,154
      1240	     9,920	     13266	     0,000	 65535,000	 12294,154	 12294,154
      1241	     9,928	     13234	     0,000	 65535,000	 12262,154	 12262,154
      1242	     9,936	     13090	     0,000	 65535,000	 12118,154	 12118,154
      1243	     9,944	     13074	     0,000	 65535,000	 12102,154	 12102,154
      1244	     9,952	     12994	     0,000	 65535,000	 12022,154	 12022,154
      1245	     9,960	     12898	     0,000	 65535,000	 11926,154	 11926,154
      1246	     9,968	     12898	     0,000	 65535,000	 11926,154	 11926,154
      1247	     9,976	     12898	     0,000	 65535,000	 11926,154	 11926,154
      1248	     9,984	     12818	     0,000	 65535,000	 11846,154	 11846,154
      1249	     9,992	     12690	     0,000	 65535,000	 11718,154	 11718,154
      1250	    10,000	     12594	     0,000	 65535,000	 11622,154	 11622,154
      1251	    10,008	     12594	     0,000	 65535,000	 11622,154	 11622,154
      1252	    10,016	     12626	     0,000	 65535,000	 11654,154	 11654,154
      1253	    10,024	     12610	     0,000	 65535,000	 11638,154	 11638,154
      1254	    10,032	     12546	     0,000	 65535,000	 11574,154	 11574,154
      1255	    10,040	     12530	     0,000	 65535,000	 11558,154	 11558,154
      1256	    10,048	     12466	     0,000	 65535,000	 11494,154	 11494,154
      1257	    10,056	     12258	     0,000	 65535,000	 11286,154	 11286,154
      1258	    10,064	     12162	     0,000	 65535,000	 11190,154	 11190,154
      1259	    10,072	     12114	     0,000	 65535,000	 11142,154	 11142,154
      1260	    10,080	     12018	     0,000	 65535,000	 11046,154	 11046,154
      1261	    10,088	     12098	     0,000	 65535,000	 11126,154	 11126,154
      1262	    10,096	     11954	     0,000	 65535,000	 10982,154	 10982,154
      1263	    10,104	     12018	     0,000	 65535,000	 11046,154	 11046,154
      1264	    10,112	     11986	     0,000	 65535,000	 11014,154	 11014,154
      1265	    10,120	     11906	     0,000	 65535,000	 10934,154	 10934,154
      1266	    10,128	     11954	     0,000	 65535,000	 10982,154	 10982,154
      1267	    10,136	     11698	     0,000	 65535,000	 10726,154	 10726,154
      1268	    10,144	     11602	     0,000	 65535,000	 10630,154	 10630,154
      1269	    10,152	     11666	     0,000	 65535,000	 10694,154	 10694,154
      1270	    10,160	     11794	     0,000	 65535,000	 10822,154	 10822,154
      1271	    10,168	     11506	     0,000	 65535,000	 10534,154	 10534,154
      1272	    10,176	     11634	     0,000	 65535,000	 10662,154	 10662,154
      1273	    10,184	     11586	     0,000	 65535,000	 10614,154	 10614,154
      1274	    10,192	     11618	     0,000	 65535,000	 10646,154	 10646,154
      1275	    10,200	     11378	     0,000	 65535,000	 10406,154	 10406,154
      1276	    10,208	     11362	     0,000	 65535,000	 10390,154	 10390,154
      1277	    10,216	     11394	     0,000	 65535,000	 10422,154	 10422,154
      1278	    10,224	     11282	     0,000	 65535,000	 10310,154	 10310,154
      1279	    10,232	     11154	     0,000	 65535,000	 10182,154	 10182,154
      1280	    10,240	     11250	     0,000	 65535,000	 10278,154	 10278,154
      1281	    10,248	     11074	     0,000	 65535,000	 10102,154	 10102,154
      1282	    10,256	     11154	     0,000	 65535,000	 10182,154	 10182,154
      1283	    10,264	     11026	     0,000	 65535,000	 10054,154	 10054,154
      1284	    10,272	     10994	     0,000	 65535,000	 10022,154	 10022,154
      1285	    10,280	     11010	     0,000	 65535,000	 10038,154	 10038,154
      1286	    10,288	     10978	     0,000	 65535,000	 10006,154	 10006,154
      1287	    10,296	     10866	     0,000	 65535,000	  9894,154	  9894,154
      1288	    10,304	     10818	     0,000	 65535,000	  9846,154	  9846,154
      1289	    10,312	     10898	     0,000	 65535,000	  9926,154	  9926,154
      1290	    10,320	     10962	     0,000	 65535,000	  9990,154	  9990,154
      1291	    10,328	     10898	     0,000	 65535,000	  9926,154	  9926,154
      1292	    10,336	     10914	     0,000	 65535,000	  9942,154	  9942,154
      1293	    10,344	     10738	     0,000	 65535,000	  9766,154	  9766,154
      1294	    10,352	     10754	     0,000	 65535,000	  9782,154	  9782,154
      1295	    10,360	     10738	     0,000	 65535,000	  9766,154	  9766,154
      1296	    10,368	     10706	     0,000	 65535,000	  9734,154	  9734,154
      1297	    10,376	     10626	     0,000	 65535,000	  9654,154	  9654,154
      1298	    10,384	     10530	     0,000	 65535,000	  9558,154	  9558,154
      1299	    10,392	     10530	     0,000	 65535,000	  9558,154	  9558,154
      1300	    10,400	     10386	     0,000	 65535,000	  9414,154	  9414,154
      1301	    10,408	     10386	     0,000	 65535,000	  9414,154	  9414,154
      1302	    10,416	     10418	     0,000	 65535,000	  9446,154	  9446,154
      1303	    10,424	     10338	     0,000	 65535,000	  9366,154	  9366,154
      1304	    10,432	     10322	     0,000	 65535,000	  9350,154	  9350,154
      1305	    10,440	     10434	     0,000	 65535,000	  9462,154	  9462,154
      1306	    10,448	     10386	     0,000	 65535,000	  9414,154	  9414,154
      1307	    10,456	     10226	     0,000	 65535,000	  9254,154	  9254,154
      1308	    10,464	     10146	     0,000	 65535,000	  9174,154	  9174,154
      1309	    10,472	     10098	     0,000	 65535,000	  9126,154	  9126,154
      1310	    10,480	     10130	     0,000	 65535,000	  9158,154	  9158,154
      1311	    10,488	     10066	     0,000	 65535,000	  9094,154	  9094,154
      1312	    10,496	     10034	     0,000	 65535,000	  9062,154	  9062,154
      1313	    10,504	      9922	     0,000	 65535,000	  8950,154	  8950,154
      1314	    10,512	      9970	     0,000	 65535,000	  8998,154	  8998,154
      1315	    10,520	      9698	     0,000	 65535,000	  8726,154	  8726,154
      1316	    10,528	      9730	     0,000	 65535,000	  8758,154	  8758,154
      1317	    10,536	      9730	     0,000	 65535,000	  8758,154	  8758,154
      1318	    10,544	      9730	     0,000	 65535,000	  8758,154	  8758,154
      1319	    10,552	      9618	     0,000	 65535,000	  8646,154	  8646,154
      1320	    10,560	      9778	     0,000	 65535,000	  8806,154	  8806,154
      1321	    10,568	      9586	     0,000	 65535,000	  8614,154	  8614,154
      1322	    10,576	      9778	     0,000	 65535,000	  8806,154	  8806,154
      1323	    10,584	      9714	     0,000	 65535,000	  8742,154	  8742,154
      1324	    10,592	      9698	     0,000	 65535,000	  8726,154	  8726,154
      1325	    10,600	      9634	     0,000	 65535,000	  8662,154	  8662,154
      1326	    10,608	      9522	     0,000	 65535,000	  8550,154	  8550,154
      1327	    10,616	      9538	     0,000	 65535,000	  8566,154	  8566,154
      1328	    10,624	      9554	     0,000	 65535,000	  8582,154	  8582,154
      1329	    10,632	      9378	     0,000	 65535,000	  8406,154	  8406,154
      1330	    10,640	      9314	     0,000	 65535,000	  8342,154	  8342,154
      1331	    10,648	      9362	     0,000	 65535,000	  8390,154	  8390,154
      1332	    10,656	      9506	     0,000	 65535,000	  8534,154	  8534,154
      1333	    10,664	      9362	     0,000	 65535,000	  8390,154	  8390,154
      1334	    10,672	      9458	     0,000	 65535,000	  8486,154	  8486,154
      1335	    10,680	      9298	     0,000	 65535,000	  8326,154	  8326,154
      1336	    10,688	      9394	     0,000	 65535,000	  8422,154	  8422,154
      1337	    10,696	      9298	     0,000	 65535,000	  8326,154	  8326,154
      1338	    10,704	      9218	     0,000	 65535,000	  8246,154	  8246,154
      1339	    10,712	      9186	     0,000	 65535,000	  8214,154	  8214,154
      1340	    10,720	      9218	     0,000	 65535,000	  8246,154	  8246,154
      1341	    10,728	      9106	     0,000	 65535,000	  8134,154	  8134,154
      1342	    10,736	      9218	     0,000	 65535,000	  8246,154	  8246,154
      1343	    10,744	      9218	     0,000	 65535,000	  8246,154	  8246,154
      1344	    10,752	      9186	     0,000	 65535,000	  8214,154	  8214,154
      1345	    10,760	      8962	     0,000	 65535,000	  7990,154	  7990,154
      1346	    10,768	      8882	     0,000	 65535,000	  7910,154	  7910,154
      1347	    10,776	      8962	     0,000	 65535,000	  7990,154	  7990,154
      1348	    10,784	      8690	     0,000	 65535,000	  7718,154	  7718,154
      1349	    10,792	      8594	     0,000	 65535,000	  7622,154	  7622,154
      1350	    10,800	      8546	     0,000	 65535,000	  7574,154	  7574,154
      1351	    10,808	      8578	     0,000	 65535,000	  7606,154	  7606,154
      1352	    10,816	      8546	     0,000	 65535,000	  7574,154	  7574,154
      1353	    10,824	      8594	     0,000	 65535,000	  7622,154	  7622,154
      1354	    10,832	      8706	     0,000	 65535,000	  7734,154	  7734,154
      1355	    10,840	      8514	     0,000	 65535,000	  7542,154	  7542,154
      1356	    10,848	      8658	     0,000	 65535,000	  7686,154	  7686,154
      1357	    10,856	      8578	     0,000	 65535,000	  7606,154	  7606,154
      1358	    10,864	      8658	     0,000	 65535,000	  7686,154	  7686,154
      1359	    10,872	      8770	     0,000	 65535,000	  7798,154	  7798,154
      1360	    10,880	      8610	     0,000	 65535,000	  7638,154	  7638,154
      1361	    10,888	      8450	     0,000	 65535,000	  7478,154	  7478,154
      1362	    10,896	      8610	     0,000	 65535,000	  7638,154	  7638,154
      1363	    10,904	      8578	     0,000	 65535,000	  7606,154	  7606,154
      1364	    10,912	      8546	     0,000	 65535,000	  7574,154	  7574,154
      1365	    10,920	      8530	     0,000	 65535,000	  7558,154	  7558,154
      1366	    10,928	      8546	     0,000	 65535,000	  7574,154	  7574,154
      1367	    10,936	      8306	     0,000	 65535,000	  7334,154	  7334,154
