"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
      1843	    14,744	      7602	     0,000	 65535,000	  6652,308	  6652,308
      1844	    14,752	      7634	     0,000	 65535,000	  6684,308	  6684,308
      1845	    14,760	      7554	     0,000	 65535,000	  6604,308	  6604,308
      1846	    14,768	      7554	     0,000	 65535,000	  6604,308	  6604,308
      1847	    14,776	      7618	     0,000	 65535,000	  6668,308	  6668,308
      1848	    14,784	      7650	     0,000	 65535,000	  6700,308	  6700,308
      1849	    14,792	      7570	     0,000	 65535,000	  6620,308	  6620,308
      1850	    14,800	      7634	     0,000	 65535,000	  6684,308	  6684,308
      1851	    14,808	      7666	     0,000	 65535,000	  6716,308	  6716,308
      1852	    14,816	      7730	     0,000	 65535,000	  6780,308	  6780,308
      1853	    14,824	      7698	     0,000	 65535,000	  6748,308	  6748,308
      1854	    14,832	      7762	     0,000	 65535,000	  6812,308	  6812,308
      1855	    14,840	      7922	     0,000	 65535,000	  6972,308	  6972,308
      1856	    14,848	      7746	     0,000	 65535,000	  6796,308	  6796,308
      1857	    14,856	      7794	     0,000	 65535,000	  6844,308	  6844,308
      1858	    14,864	      7794	     0,000	 65535,000	  6844,308	  6844,308
      1859	    14,872	      7826	     0,000	 65535,000	  6876,308	  6876,308
      1860	    14,880	      7890	     0,000	 65535,000	  6940,308	  6940,308
      1861	    14,888	      7858	     0,000	 65535,000	  6908,308	  6908,308
      1862	    14,896	      7954	     0,000	 65535,000	  7004,308	  7004,308
      1863	    14,904	      7890	     0,000	 65535,000	  6940,308	  6940,308
      1864	    14,912	      7986	     0,000	 65535,000	  7036,308	  7036,308
      1865	    14,920	      7954	     0,000	 65535,000	  7004,308	  7004,308
      1866	    14,928	      7970	     0,000	 65535,000	  7020,308	  7020,308
      1867	    14,936	      7890	     0,000	 65535,000	  6940,308	  6940,308
      1868	    14,944	      8098	     0,000	 65535,000	  7148,308	  7148,308
      1869	    14,952	      8082	     0,000	 65535,000	  7132,308	  7132,308
      1870	    14,960	      8130	     0,000	 65535,000	  7180,308	  7180,308
      1871	    14,968	      7986	     0,000	 65535,000	  7036,308	  7036,308
      1872	    14,976	      8178	     0,000	 65535,000	  7228,308	  7228,308
      1873	    14,984	      8162	     0,000	 65535,000	  7212,308	  7212,308
      1874	    14,992	      8210	     0,000	 65535,000	  7260,308	  7260,308
      1875	    15,000	      8114	     0,000	 65535,000	  7164,308	  7164,308
      1876	    15,008	      8226	     0,000	 65535,000	  7276,308	  7276,308
      1877	    15,016	      8098	     0,000	 65535,000	  7148,308	  7148,308
      1878	    15,024	      8114	     0,000	 65535,000	  7164,308	  7164,308
      1879	    15,032	      8194	     0,000	 65535,000	  7244,308	  7244,308
      1880	    15,040	      8210	     0,000	 65535,000	  7260,308	  7260,308
      1881	    15,048	      8242	     0,000	 65535,000	  7292,308	  7292,308
      1882	    15,056	      8370	     0,000	 65535,000	  7420,308	  7420,308
      1883	    15,064	      8450	     0,000	 65535,000	  7500,308	  7500,308
      1884	    15,072	      8290	     0,000	 65535,000	  7340,308	  7340,308
      1885	    15,080	      8226	     0,000	 65535,000	  7276,308	  7276,308
      1886	    15,088	      8290	     0,000	 65535,000	  7340,308	  7340,308
      1887	    15,096	      8338	     0,000	 65535,000	  7388,308	  7388,308
      1888	    15,104	      8498	     0,000	 65535,000	  7548,308	  7548,308
      1889	    15,112	      8498	     0,000	 65535,000	  7548,308	  7548,308
      1890	    15,120	      8482	     0,000	 65535,000	  7532,308	  7532,308
      1891	    15,128	      8562	     0,000	 65535,000	  7612,308	  7612,308
      1892	    15,136	      8658	     0,000	 65535,000	  7708,308	  7708,308
      1893	    15,144	      8546	     0,000	 65535,000	  7596,308	  7596,308
      1894	    15,152	      8626	     0,000	 65535,000	  7676,308	  7676,308
      1895	    15,160	      8594	     0,000	 65535,000	  7644,308	  7644,308
      1896	    15,168	      8498	     0,000	 65535,000	  7548,308	  7548,308
      1897	    15,176	      8482	     0,000	 65535,000	  7532,308	  7532,308
      1898	    15,184	      8578	     0,000	 65535,000	  7628,308	  7628,308
      1899	    15,192	      8450	     0,000	 65535,000	  7500,308	  7500,308
      1900	    15,200	      8498	     0,000	 65535,000	  7548,308	  7548,308
      1901	    15,208	      8626	     0,000	 65535,000	  7676,308	  7676,308
      1902	    15,216	      8786	     0,000	 65535,000	  7836,308	  7836,308
      1903	    15,224	      8530	     0,000	 65535,000	  7580,308	  7580,308
      1904	    15,232	      8674	     0,000	 65535,000	  7724,308	  7724,308
      1905	    15,240	      8738	     0,000	 65535,000	  7788,308	  7788,308
      1906	    15,248	      8834	     0,000	 65535,000	  7884,308	  7884,308
      1907	    15,256	      8770	     0,000	 65535,000	  7820,308	  7820,308
      1908	    15,264	      8962	     0,000	 65535,000	  8012,308	  8012,308
      1909	    15,272	      8962	     0,000	 65535,000	  8012,308	  8012,308
      1910	    15,280	      8994	     0,000	 65535,000	  8044,308	  8044,308
      1911	    15,288	      8882	     0,000	 65535,000	  7932,308	  7932,308
      1912	    15,296	      8994	     0,000	 65535,000	  8044,308	  8044,308
      1913	    15,304	      8946	     0,000	 65535,000	  7996,308	  7996,308
      1914	    15,312	      9026	     0,000	 65535,000	  8076,308	  8076,308
      1915	    15,320	      9058	     0,000	 65535,000	  8108,308	  8108,308
      1916	    15,328	      9122	     0,000	 65535,000	  8172,308	  8172,308
      1917	    15,336	      8946	     0,000	 65535,000	  7996,308	  7996,308
      1918	    15,344	      9106	     0,000	 65535,000	  8156,308	  8156,308
      1919	    15,352	      9090	     0,000	 65535,000	  8140,308	  8140,308
      1920	    15,360	      9170	     0,000	 65535,000	  8220,308	  8220,308
      1921	    15,368	      9106	     0,000	 65535,000	  8156,308	  8156,308
      1922	    15,376	      9234	     0,000	 65535,000	  8284,308	  8284,308
      1923	    15,384	      9186	     0,000	 65535,000	  8236,308	  8236,308
      1924	    15,392	      9122	     0,000	 65535,000	  8172,308	  8172,308
      1925	    15,400	      9058	     0,000	 65535,000	  8108,308	  8108,308
      1926	    15,408	      9298	     0,000	 65535,000	  8348,308	  8348,308
      1927	    15,416	      9218	     0,000	 65535,000	  8268,308	  8268,308
      1928	    15,424	      9250	     0,000	 65535,000	  8300,308	  8300,308
      1929	    15,432	      9282	     0,000	 65535,000	  8332,308	  8332,308
      1930	    15,440	      9330	     0,000	 65535,000	  8380,308	  8380,308
      1931	    15,448	      9314	     0,000	 65535,000	  8364,308	  8364,308
      1932	    15,456	      9410	     0,000	 65535,000	  8460,308	  8460,308
      1933	    15,464	      9426	     0,000	 65535,000	  8476,308	  8476,308
      1934	    15,472	      9538	     0,000	 65535,000	  8588,308	  8588,308
      1935	    15,480	      9490	     0,000	 65535,000	  8540,308	  8540,308
      1936	    15,488	      9538	     0,000	 65535,000	  8588,308	  8588,308
      1937	    15,496	      9490	     0,000	 65535,000	  8540,308	  8540,308
      1938	    15,504	      9522	     0,000	 65535,000	  8572,308	  8572,308
      1939	    15,512	      9554	     0,000	 65535,000	  8604,308	  8604,308
      1940	    15,520	      9714	     0,000	 65535,000	  8764,308	  8764,308
      1941	    15,528	      9874	     0,000	 65535,000	  8924,308	  8924,308
      1942	    15,536	      9794	     0,000	 65535,000	  8844,308	  8844,308
      1943	    15,544	      9650	     0,000	 65535,000	  8700,308	  8700,308
      1944	    15,552	      9858	     0,000	 65535,000	  8908,308	  8908,308
      1945	    15,560	      9794	     0,000	 65535,000	  8844,308	  8844,308
      1946	    15,568	      9794	     0,000	 65535,000	  8844,308	  8844,308
      1947	    15,576	      9890	     0,000	 65535,000	  8940,308	  8940,308
      1948	    15,584	      9938	     0,000	 65535,000	  8988,308	  8988,308
      1949	    15,592	      9810	     0,000	 65535,000	  8860,308	  8860,308
      1950	    15,600	      9906	     0,000	 65535,000	  8956,308	  8956,308
      1951	    15,608	      9906	     0,000	 65535,000	  8956,308	  8956,308
      1952	    15,616	      9890	     0,000	 65535,000	  8940,308	  8940,308
      1953	    15,624	      9874	     0,000	 65535,000	  8924,308	  8924,308
      1954	    15,632	     10082	     0,000	 65535,000	  9132,308	  9132,308
      1955	    15,640	     10002	     0,000	 65535,000	  9052,308	  9052,308
      1956	    15,648	     10146	     0,000	 65535,000	  9196,308	  9196,308
      1957	    15,656	     10130	     0,000	 65535,000	  9180,308	  9180,308
      1958	    15,664	     10258	     0,000	 65535,000	  9308,308	  9308,308
      1959	    15,672	     10082	     0,000	 65535,000	  9132,308	  9132,308
      1960	    15,680	     10114	     0,000	 65535,000	  9164,308	  9164,308
      1961	    15,688	      9890	     0,000	 65535,000	  8940,308	  8940,308
      1962	    15,696	      9890	     0,000	 65535,000	  8940,308	  8940,308
      1963	    15,704	      9634	     0,000	 65535,000	  8684,308	  8684,308
      1964	    15,712	      9730	     0,000	 65535,000	  8780,308	  8780,308
      1965	    15,720	      9618	     0,000	 65535,000	  8668,308	  8668,308
      1966	    15,728	      9666	     0,000	 65535,000	  8716,308	  8716,308
      1967	    15,736	      9554	     0,000	 65535,000	  8604,308	  8604,308
      1968	    15,744	      9554	     0,000	 65535,000	  8604,308	  8604,308
      1969	    15,752	      9666	     0,000	 65535,000	  8716,308	  8716,308
      1970	    15,760	      9794	     0,000	 65535,000	  8844,308	  8844,308
      1971	    15,768	      9874	     0,000	 65535,000	  8924,308	  8924,308
      1972	    15,776	     10386	     0,000	 65535,000	  9436,308	  9436,308
      1973	    15,784	     10450	     0,000	 65535,000	  9500,308	  9500,308
      1974	    15,792	     10626	     0,000	 65535,000	  9676,308	  9676,308
      1975	    15,800	     10706	     0,000	 65535,000	  9756,308	  9756,308
      1976	    15,808	     10770	     0,000	 65535,000	  9820,308	  9820,308
      1977	    15,816	     10754	     0,000	 65535,000	  9804,308	  9804,308
      1978	    15,824	     10690	     0,000	 65535,000	  9740,308	  9740,308
      1979	    15,832	     10706	     0,000	 65535,000	  9756,308	  9756,308
      1980	    15,840	     10786	     0,000	 65535,000	  9836,308	  9836,308
      1981	    15,848	     10786	     0,000	 65535,000	  9836,308	  9836,308
      1982	    15,856	     10642	     0,000	 65535,000	  9692,308	  9692,308
      1983	    15,864	     10562	     0,000	 65535,000	  9612,308	  9612,308
      1984	    15,872	     10674	     0,000	 65535,000	  9724,308	  9724,308
      1985	    15,880	     10674	     0,000	 65535,000	  9724,308	  9724,308
      1986	    15,888	     10722	     0,000	 65535,000	  9772,308	  9772,308
      1987	    15,896	     10706	     0,000	 65535,000	  9756,308	  9756,308
      1988	    15,904	     10706	     0,000	 65535,000	  9756,308	  9756,308
      1989	    15,912	     10834	     0,000	 65535,000	  9884,308	  9884,308
      1990	    15,920	     10930	     0,000	 65535,000	  9980,308	  9980,308
      1991	    15,928	     11106	     0,000	 65535,000	 10156,308	 10156,308
      1992	    15,936	     11106	     0,000	 65535,000	 10156,308	 10156,308
      1993	    15,944	     11266	     0,000	 65535,000	 10316,308	 10316,308
      1994	    15,952	     11506	     0,000	 65535,000	 10556,308	 10556,308
      1995	    15,960	     11362	     0,000	 65535,000	 10412,308	 10412,308
      1996	    15,968	     11266	     0,000	 65535,000	 10316,308	 10316,308
      1997	    15,976	     11154	     0,000	 65535,000	 10204,308	 10204,308
      1998	    15,984	     11106	     0,000	 65535,000	 10156,308	 10156,308
      1999	    15,992	     10914	     0,000	 65535,000	  9964,308	  9964,308
      2000	    16,000	     11074	     0,000	 65535,000	 10124,308	 10124,308
      2001	    16,008	     11026	     0,000	 65535,000	 10076,308	 10076,308
      2002	    16,016	     11042	     0,000	 65535,000	 10092,308	 10092,308
      2003	    16,024	     11138	     0,000	 65535,000	 10188,308	 10188,308
      2004	    16,032	     11186	     0,000	 65535,000	 10236,308	 10236,308
      2005	    16,040	     11042	     0,000	 65535,000	 10092,308	 10092,308
      2006	    16,048	     11186	     0,000	 65535,000	 10236,308	 10236,308
      2007	    16,056	     11570	     0,000	 65535,000	 10620,308	 10620,308
      2008	    16,064	     11730	     0,000	 65535,000	 10780,308	 10780,308
      2009	    16,072	     11762	     0,000	 65535,000	 10812,308	 10812,308
      2010	    16,080	     11810	     0,000	 65535,000	 10860,308	 10860,308
      2011	    16,088	     11650	     0,000	 65535,000	 10700,308	 10700,308
      2012	    16,096	     11778	     0,000	 65535,000	 10828,308	 10828,308
      2013	    16,104	     11890	     0,000	 65535,000	 10940,308	 10940,308
      2014	    16,112	     11986	     0,000	 65535,000	 11036,308	 11036,308
      2015	    16,120	     11906	     0,000	 65535,000	 10956,308	 10956,308
      2016	    16,128	     12002	     0,000	 65535,000	 11052,308	 11052,308
      2017	    16,136	     11650	     0,000	 65535,000	 10700,308	 10700,308
      2018	    16,144	     11666	     0,000	 65535,000	 10716,308	 10716,308
      2019	    16,152	     11362	     0,000	 65535,000	 10412,308	 10412,308
      2020	    16,160	     11282	     0,000	 65535,000	 10332,308	 10332,308
      2021	    16,168	     11330	     0,000	 65535,000	 10380,308	 10380,308
      2022	    16,176	     11282	     0,000	 65535,000	 10332,308	 10332,308
      2023	    16,184	     11410	     0,000	 65535,000	 10460,308	 10460,308
      2024	    16,192	     11618	     0,000	 65535,000	 10668,308	 10668,308
      2025	    16,200	     11490	     0,000	 65535,000	 10540,308	 10540,308
      2026	    16,208	     11746	     0,000	 65535,000	 10796,308	 10796,308
      2027	    16,216	     11986	     0,000	 65535,000	 11036,308	 11036,308
      2028	    16,224	     12226	     0,000	 65535,000	 11276,308	 11276,308
      2029	    16,232	     12322	     0,000	 65535,000	 11372,308	 11372,308
      2030	    16,240	     12402	     0,000	 65535,000	 11452,308	 11452,308
      2031	    16,248	     12530	     0,000	 65535,000	 11580,308	 11580,308
      2032	    16,256	     12466	     0,000	 65535,000	 11516,308	 11516,308
      2033	    16,264	     12482	     0,000	 65535,000	 11532,308	 11532,308
      2034	    16,272	     12498	     0,000	 65535,000	 11548,308	 11548,308
      2035	    16,280	     12466	     0,000	 65535,000	 11516,308	 11516,308
      2036	    16,288	     12610	     0,000	 65535,000	 11660,308	 11660,308
      2037	    16,296	     12434	     0,000	 65535,000	 11484,308	 11484,308
      2038	    16,304	     12642	     0,000	 65535,000	 11692,308	 11692,308
      2039	    16,312	     12594	     0,000	 65535,000	 11644,308	 11644,308
      2040	    16,320	     12754	     0,000	 65535,000	 11804,308	 11804,308
      2041	    16,328	     12498	     0,000	 65535,000	 11548,308	 11548,308
      2042	    16,336	     12770	     0,000	 65535,000	 11820,308	 11820,308
      2043	    16,344	     12706	     0,000	 65535,000	 11756,308	 11756,308
      2044	    16,352	     12738	     0,000	 65535,000	 11788,308	 11788,308
      2045	    16,360	     12642	     0,000	 65535,000	 11692,308	 11692,308
      2046	    16,368	     12610	     0,000	 65535,000	 11660,308	 11660,308
      2047	    16,376	     12642	     0,000	 65535,000	 11692,308	 11692,308
      2048	    16,384	     12626	     0,000	 65535,000	 11676,308	 11676,308
      2049	    16,392	     12514	     0,000	 65535,000	 11564,308	 11564,308
      2050	    16,400	     12530	     0,000	 65535,000	 11580,308	 11580,308
      2051	    16,408	     12466	     0,000	 65535,000	 11516,308	 11516,308
      2052	    16,416	     12626	     0,000	 65535,000	 11676,308	 11676,308
      2053	    16,424	     12594	     0,000	 65535,000	 11644,308	 11644,308
      2054	    16,432	     12850	     0,000	 65535,000	 11900,308	 11900,308
      2055	    16,440	     12786	     0,000	 65535,000	 11836,308	 11836,308
      2056	    16,448	     12978	     0,000	 65535,000	 12028,308	 12028,308
      2057	    16,456	     13058	     0,000	 65535,000	 12108,308	 12108,308
      2058	    16,464	     13170	     0,000	 65535,000	 12220,308	 12220,308
      2059	    16,472	     13138	     0,000	 65535,000	 12188,308	 12188,308
      2060	    16,480	     13266	     0,000	 65535,000	 12316,308	 12316,308
      2061	    16,488	     13362	     0,000	 65535,000	 12412,308	 12412,308
      2062	    16,496	     13458	     0,000	 65535,000	 12508,308	 12508,308
      2063	    16,504	     13426	     0,000	 65535,000	 12476,308	 12476,308
      2064	    16,512	     13618	     0,000	 65535,000	 12668,308	 12668,308
      2065	    16,520	     13586	     0,000	 65535,000	 12636,308	 12636,308
      2066	    16,528	     13554	     0,000	 65535,000	 12604,308	 12604,308
      2067	    16,536	     13666	     0,000	 65535,000	 12716,308	 12716,308
      2068	    16,544	     13538	     0,000	 65535,000	 12588,308	 12588,308
      2069	    16,552	     13506	     0,000	 65535,000	 12556,308	 12556,308
      2070	    16,560	     13458	     0,000	 65535,000	 12508,308	 12508,308
      2071	    16,568	     13570	     0,000	 65535,000	 12620,308	 12620,308
      2072	    16,576	     13602	     0,000	 65535,000	 12652,308	 12652,308
      2073	    16,584	     13634	     0,000	 65535,000	 12684,308	 12684,308
      2074	    16,592	     13682	     0,000	 65535,000	 12732,308	 12732,308
      2075	    16,600	     13778	     0,000	 65535,000	 12828,308	 12828,308
      2076	    16,608	     13794	     0,000	 65535,000	 12844,308	 12844,308
      2077	    16,616	     13650	     0,000	 65535,000	 12700,308	 12700,308
      2078	    16,624	     13842	     0,000	 65535,000	 12892,308	 12892,308
      2079	    16,632	     13954	     0,000	 65535,000	 13004,308	 13004,308
      2080	    16,640	     13922	     0,000	 65535,000	 12972,308	 12972,308
      2081	    16,648	     13762	     0,000	 65535,000	 12812,308	 12812,308
      2082	    16,656	     13970	     0,000	 65535,000	 13020,308	 13020,308
      2083	    16,664	     14178	     0,000	 65535,000	 13228,308	 13228,308
      2084	    16,672	     14114	     0,000	 65535,000	 13164,308	 13164,308
      2085	    16,680	     14034	     0,000	 65535,000	 13084,308	 13084,308
      2086	    16,688	     14210	     0,000	 65535,000	 13260,308	 13260,308
      2087	    16,696	     14002	     0,000	 65535,000	 13052,308	 13052,308
      2088	    16,704	     14146	     0,000	 65535,000	 13196,308	 13196,308
      2089	    16,712	     14162	     0,000	 65535,000	 13212,308	 13212,308
      2090	    16,720	     14418	     0,000	 65535,000	 13468,308	 13468,308
      2091	    16,728	     14290	     0,000	 65535,000	 13340,308	 13340,308
      2092	    16,736	     14386	     0,000	 65535,000	 13436,308	 13436,308
      2093	    16,744	     14306	     0,000	 65535,000	 13356,308	 13356,308
      2094	    16,752	     14370	     0,000	 65535,000	 13420,308	 13420,308
      2095	    16,760	     14258	     0,000	 65535,000	 13308,308	 13308,308
      2096	    16,768	     14386	     0,000	 65535,000	 13436,308	 13436,308
      2097	    16,776	     14434	     0,000	 65535,000	 13484,308	 13484,308
      2098	    16,784	     14482	     0,000	 65535,000	 13532,308	 13532,308
      2099	    16,792	     14434	     0,000	 65535,000	 13484,308	 13484,308
      2100	    16,800	     14674	     0,000	 65535,000	 13724,308	 13724,308
      2101	    16,808	     14514	     0,000	 65535,000	 13564,308	 13564,308
      2102	    16,816	     14690	     0,000	 65535,000	 13740,308	 13740,308
      2103	    16,824	     14642	     0,000	 65535,000	 13692,308	 13692,308
      2104	    16,832	     14882	     0,000	 65535,000	 13932,308	 13932,308
      2105	    16,840	     14722	     0,000	 65535,000	 13772,308	 13772,308
      2106	    16,848	     14754	     0,000	 65535,000	 13804,308	 13804,308
      2107	    16,856	     14594	     0,000	 65535,000	 13644,308	 13644,308
      2108	    16,864	     14786	     0,000	 65535,000	 13836,308	 13836,308
      2109	    16,872	     14754	     0,000	 65535,000	 13804,308	 13804,308
      2110	    16,880	     14658	     0,000	 65535,000	 13708,308	 13708,308
      2111	    16,888	     14834	     0,000	 65535,000	 13884,308	 13884,308
      2112	    16,896	     14898	     0,000	 65535,000	 13948,308	 13948,308
      2113	    16,904	     14770	     0,000	 65535,000	 13820,308	 13820,308
      2114	    16,912	     14930	     0,000	 65535,000	 13980,308	 13980,308
      2115	    16,920	     14962	     0,000	 65535,000	 14012,308	 14012,308
      2116	    16,928	     15090	     0,000	 65535,000	 14140,308	 14140,308
      2117	    16,936	     14994	     0,000	 65535,000	 14044,308	 14044,308
      2118	    16,944	     14930	     0,000	 65535,000	 13980,308	 13980,308
      2119	    16,952	     14898	     0,000	 65535,000	 13948,308	 13948,308
      2120	    16,960	     14994	     0,000	 65535,000	 14044,308	 14044,308
      2121	    16,968	     15058	     0,000	 65535,000	 14108,308	 14108,308
      2122	    16,976	     15346	     0,000	 65535,000	 14396,308	 14396,308
      2123	    16,984	     15282	     0,000	 65535,000	 14332,308	 14332,308
      2124	    16,992	     15522	     0,000	 65535,000	 14572,308	 14572,308
      2125	    17,000	     15202	     0,000	 65535,000	 14252,308	 14252,308
      2126	    17,008	     15314	     0,000	 65535,000	 14364,308	 14364,308
      2127	    17,016	     15410	     0,000	 65535,000	 14460,308	 14460,308
      2128	    17,024	     15426	     0,000	 65535,000	 14476,308	 14476,308
      2129	    17,032	     15458	     0,000	 65535,000	 14508,308	 14508,308
      2130	    17,040	     15506	     0,000	 65535,000	 14556,308	 14556,308
      2131	    17,048	     15474	     0,000	 65535,000	 14524,308	 14524,308
      2132	    17,056	     15474	     0,000	 65535,000	 14524,308	 14524,308
      2133	    17,064	     15538	     0,000	 65535,000	 14588,308	 14588,308
      2134	    17,072	     15474	     0,000	 65535,000	 14524,308	 14524,308
      2135	    17,080	     15586	     0,000	 65535,000	 14636,308	 14636,308
      2136	    17,088	     15522	     0,000	 65535,000	 14572,308	 14572,308
      2137	    17,096	     15474	     0,000	 65535,000	 14524,308	 14524,308
      2138	    17,104	     15506	     0,000	 65535,000	 14556,308	 14556,308
      2139	    17,112	     15522	     0,000	 65535,000	 14572,308	 14572,308
      2140	    17,120	     15698	     0,000	 65535,000	 14748,308	 14748,308
      2141	    17,128	     15666	     0,000	 65535,000	 14716,308	 14716,308
      2142	    17,136	     15730	     0,000	 65535,000	 14780,308	 14780,308
      2143	    17,144	     15730	     0,000	 65535,000	 14780,308	 14780,308
      2144	    17,152	     15826	     0,000	 65535,000	 14876,308	 14876,308
      2145	    17,160	     15874	     0,000	 65535,000	 14924,308	 14924,308
      2146	    17,168	     15922	     0,000	 65535,000	 14972,308	 14972,308
      2147	    17,176	     15746	     0,000	 65535,000	 14796,308	 14796,308
      2148	    17,184	     15634	     0,000	 65535,000	 14684,308	 14684,308
      2149	    17,192	     15874	     0,000	 65535,000	 14924,308	 14924,308
      2150	    17,200	     15986	     0,000	 65535,000	 15036,308	 15036,308
      2151	    17,208	     15778	     0,000	 65535,000	 14828,308	 14828,308
      2152	    17,216	     15794	     0,000	 65535,000	 14844,308	 14844,308
      2153	    17,224	     15538	     0,000	 65535,000	 14588,308	 14588,308
      2154	    17,232	     15298	     0,000	 65535,000	 14348,308	 14348,308
      2155	    17,240	     14994	     0,000	 65535,000	 14044,308	 14044,308
      2156	    17,248	     14706	     0,000	 65535,000	 13756,308	 13756,308
      2157	    17,256	     14706	     0,000	 65535,000	 13756,308	 13756,308
      2158	    17,264	     14706	     0,000	 65535,000	 13756,308	 13756,308
      2159	    17,272	     14770	     0,000	 65535,000	 13820,308	 13820,308
      2160	    17,280	     14866	     0,000	 65535,000	 13916,308	 13916,308
      2161	    17,288	     14994	     0,000	 65535,000	 14044,308	 14044,308
      2162	    17,296	     15266	     0,000	 65535,000	 14316,308	 14316,308
      2163	    17,304	     15410	     0,000	 65535,000	 14460,308	 14460,308
      2164	    17,312	     15634	     0,000	 65535,000	 14684,308	 14684,308
      2165	    17,320	     15778	     0,000	 65535,000	 14828,308	 14828,308
      2166	    17,328	     16066	     0,000	 65535,000	 15116,308	 15116,308
      2167	    17,336	     16130	     0,000	 65535,000	 15180,308	 15180,308
      2168	    17,344	     16274	     0,000	 65535,000	 15324,308	 15324,308
      2169	    17,352	     16290	     0,000	 65535,000	 15340,308	 15340,308
      2170	    17,360	     16450	     0,000	 65535,000	 15500,308	 15500,308
      2171	    17,368	     16338	     0,000	 65535,000	 15388,308	 15388,308
      2172	    17,376	     16386	     0,000	 65535,000	 15436,308	 15436,308
      2173	    17,384	     16386	     0,000	 65535,000	 15436,308	 15436,308
      2174	    17,392	     16386	     0,000	 65535,000	 15436,308	 15436,308
      2175	    17,400	     16290	     0,000	 65535,000	 15340,308	 15340,308
      2176	    17,408	     16482	     0,000	 65535,000	 15532,308	 15532,308
      2177	    17,416	     16482	     0,000	 65535,000	 15532,308	 15532,308
      2178	    17,424	     16434	     0,000	 65535,000	 15484,308	 15484,308
      2179	    17,432	     16370	     0,000	 65535,000	 15420,308	 15420,308
      2180	    17,440	     15970	     0,000	 65535,000	 15020,308	 15020,308
      2181	    17,448	     15746	     0,000	 65535,000	 14796,308	 14796,308
      2182	    17,456	     15714	     0,000	 65535,000	 14764,308	 14764,308
      2183	    17,464	     15410	     0,000	 65535,000	 14460,308	 14460,308
      2184	    17,472	     15554	     0,000	 65535,000	 14604,308	 14604,308
      2185	    17,480	     15410	     0,000	 65535,000	 14460,308	 14460,308
      2186	    17,488	     15538	     0,000	 65535,000	 14588,308	 14588,308
      2187	    17,496	     15538	     0,000	 65535,000	 14588,308	 14588,308
      2188	    17,504	     15874	     0,000	 65535,000	 14924,308	 14924,308
      2189	    17,512	     15938	     0,000	 65535,000	 14988,308	 14988,308
      2190	    17,520	     16098	     0,000	 65535,000	 15148,308	 15148,308
      2191	    17,528	     16242	     0,000	 65535,000	 15292,308	 15292,308
      2192	    17,536	     16530	     0,000	 65535,000	 15580,308	 15580,308
      2193	    17,544	     16594	     0,000	 65535,000	 15644,308	 15644,308
      2194	    17,552	     16738	     0,000	 65535,000	 15788,308	 15788,308
      2195	    17,560	     16738	     0,000	 65535,000	 15788,308	 15788,308
      2196	    17,568	     16594	     0,000	 65535,000	 15644,308	 15644,308
      2197	    17,576	     16882	     0,000	 65535,000	 15932,308	 15932,308
      2198	    17,584	     16914	     0,000	 65535,000	 15964,308	 15964,308
      2199	    17,592	     16786	     0,000	 65535,000	 15836,308	 15836,308
      2200	    17,600	     16562	     0,000	 65535,000	 15612,308	 15612,308
      2201	    17,608	     16706	     0,000	 65535,000	 15756,308	 15756,308
      2202	    17,616	     16594	     0,000	 65535,000	 15644,308	 15644,308
      2203	    17,624	     16578	     0,000	 65535,000	 15628,308	 15628,308
      2204	    17,632	     16546	     0,000	 65535,000	 15596,308	 15596,308
      2205	    17,640	     16562	     0,000	 65535,000	 15612,308	 15612,308
      2206	    17,648	     16610	     0,000	 65535,000	 15660,308	 15660,308
      2207	    17,656	     16530	     0,000	 65535,000	 15580,308	 15580,308
      2208	    17,664	     16690	     0,000	 65535,000	 15740,308	 15740,308
      2209	    17,672	     16770	     0,000	 65535,000	 15820,308	 15820,308
      2210	    17,680	     16770	     0,000	 65535,000	 15820,308	 15820,308
      2211	    17,688	     16738	     0,000	 65535,000	 15788,308	 15788,308
      2212	    17,696	     17106	     0,000	 65535,000	 16156,308	 16156,308
      2213	    17,704	     16978	     0,000	 65535,000	 16028,308	 16028,308
      2214	    17,712	     16930	     0,000	 65535,000	 15980,308	 15980,308
      2215	    17,720	     16914	     0,000	 65535,000	 15964,308	 15964,308
      2216	    17,728	     16994	     0,000	 65535,000	 16044,308	 16044,308
      2217	    17,736	     16994	     0,000	 65535,000	 16044,308	 16044,308
      2218	    17,744	     17154	     0,000	 65535,000	 16204,308	 16204,308
      2219	    17,752	     16850	     0,000	 65535,000	 15900,308	 15900,308
      2220	    17,760	     16978	     0,000	 65535,000	 16028,308	 16028,308
      2221	    17,768	     17010	     0,000	 65535,000	 16060,308	 16060,308
      2222	    17,776	     16786	     0,000	 65535,000	 15836,308	 15836,308
      2223	    17,784	     16706	     0,000	 65535,000	 15756,308	 15756,308
      2224	    17,792	     17010	     0,000	 65535,000	 16060,308	 16060,308
      2225	    17,800	     16866	     0,000	 65535,000	 15916,308	 15916,308
      2226	    17,808	     16946	     0,000	 65535,000	 15996,308	 15996,308
      2227	    17,816	     16834	     0,000	 65535,000	 15884,308	 15884,308
      2228	    17,824	     16962	     0,000	 65535,000	 16012,308	 16012,308
      2229	    17,832	     16898	     0,000	 65535,000	 15948,308	 15948,308
