"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
       791	     6,328	     12898	     0,000	 65535,000	 11945,846	 11945,846
       792	     6,336	     13042	     0,000	 65535,000	 12089,846	 12089,846
       793	     6,344	     13138	     0,000	 65535,000	 12185,846	 12185,846
       794	     6,352	     13250	     0,000	 65535,000	 12297,846	 12297,846
       795	     6,360	     13234	     0,000	 65535,000	 12281,846	 12281,846
       796	     6,368	     13410	     0,000	 65535,000	 12457,846	 12457,846
       797	     6,376	     13474	     0,000	 65535,000	 12521,846	 12521,846
       798	     6,384	     13538	     0,000	 65535,000	 12585,846	 12585,846
       799	     6,392	     13586	     0,000	 65535,000	 12633,846	 12633,846
       800	     6,400	     13650	     0,000	 65535,000	 12697,846	 12697,846
       801	     6,408	     13810	     0,000	 65535,000	 12857,846	 12857,846
       802	     6,416	     13810	     0,000	 65535,000	 12857,846	 12857,846
       803	     6,424	     13890	     0,000	 65535,000	 12937,846	 12937,846
       804	     6,432	     13858	     0,000	 65535,000	 12905,846	 12905,846
       805	     6,440	     14066	     0,000	 65535,000	 13113,846	 13113,846
       806	     6,448	     14146	     0,000	 65535,000	 13193,846	 13193,846
       807	     6,456	     14242	     0,000	 65535,000	 13289,846	 13289,846
       808	     6,464	     14386	     0,000	 65535,000	 13433,846	 13433,846
       809	     6,472	     14546	     0,000	 65535,000	 13593,846	 13593,846
       810	     6,480	     14674	     0,000	 65535,000	 13721,846	 13721,846
       811	     6,488	     14530	     0,000	 65535,000	 13577,846	 13577,846
       812	     6,496	     14738	     0,000	 65535,000	 13785,846	 13785,846
       813	     6,504	     14866	     0,000	 65535,000	 13913,846	 13913,846
       814	     6,512	     15074	     0,000	 65535,000	 14121,846	 14121,846
       815	     6,520	     15106	     0,000	 65535,000	 14153,846	 14153,846
       816	     6,528	     15250	     0,000	 65535,000	 14297,846	 14297,846
       817	     6,536	     15426	     0,000	 65535,000	 14473,846	 14473,846
       818	     6,544	     15618	     0,000	 65535,000	 14665,846	 14665,846
       819	     6,552	     15570	     0,000	 65535,000	 14617,846	 14617,846
       820	     6,560	     15698	     0,000	 65535,000	 14745,846	 14745,846
       821	     6,568	     15858	     0,000	 65535,000	 14905,846	 14905,846
       822	     6,576	     15954	     0,000	 65535,000	 15001,846	 15001,846
       823	     6,584	     16226	     0,000	 65535,000	 15273,846	 15273,846
       824	     6,592	     16018	     0,000	 65535,000	 15065,846	 15065,846
       825	     6,600	     16178	     0,000	 65535,000	 15225,846	 15225,846
       826	     6,608	     16402	     0,000	 65535,000	 15449,846	 15449,846
       827	     6,616	     16402	     0,000	 65535,000	 15449,846	 15449,846
       828	     6,624	     16482	     0,000	 65535,000	 15529,846	 15529,846
       829	     6,632	     16498	     0,000	 65535,000	 15545,846	 15545,846
       830	     6,640	     16690	     0,000	 65535,000	 15737,846	 15737,846
       831	     6,648	     16850	     0,000	 65535,000	 15897,846	 15897,846
       832	     6,656	     16898	     0,000	 65535,000	 15945,846	 15945,846
       833	     6,664	     16898	     0,000	 65535,000	 15945,846	 15945,846
       834	     6,672	     17090	     0,000	 65535,000	 16137,846	 16137,846
       835	     6,680	     17234	     0,000	 65535,000	 16281,846	 16281,846
       836	     6,688	     17218	     0,000	 65535,000	 16265,846	 16265,846
       837	     6,696	     17170	     0,000	 65535,000	 16217,846	 16217,846
       838	     6,704	     17362	     0,000	 65535,000	 16409,846	 16409,846
       839	     6,712	     17554	     0,000	 65535,000	 16601,846	 16601,846
       840	     6,720	     17650	     0,000	 65535,000	 16697,846	 16697,846
       841	     6,728	     17730	     0,000	 65535,000	 16777,846	 16777,846
       842	     6,736	     17746	     0,000	 65535,000	 16793,846	 16793,846
       843	     6,744	     18002	     0,000	 65535,000	 17049,846	 17049,846
       844	     6,752	     17938	     0,000	 65535,000	 16985,846	 16985,846
       845	     6,760	     18098	     0,000	 65535,000	 17145,846	 17145,846
       846	     6,768	     18258	     0,000	 65535,000	 17305,846	 17305,846
       847	     6,776	     18418	     0,000	 65535,000	 17465,846	 17465,846
       848	     6,784	     18386	     0,000	 65535,000	 17433,846	 17433,846
       849	     6,792	     18498	     0,000	 65535,000	 17545,846	 17545,846
       850	     6,800	     18674	     0,000	 65535,000	 17721,846	 17721,846
       851	     6,808	     18738	     0,000	 65535,000	 17785,846	 17785,846
       852	     6,816	     18802	     0,000	 65535,000	 17849,846	 17849,846
       853	     6,824	     18866	     0,000	 65535,000	 17913,846	 17913,846
       854	     6,832	     18914	     0,000	 65535,000	 17961,846	 17961,846
       855	     6,840	     18946	     0,000	 65535,000	 17993,846	 17993,846
       856	     6,848	     19202	     0,000	 65535,000	 18249,846	 18249,846
       857	     6,856	     19330	     0,000	 65535,000	 18377,846	 18377,846
       858	     6,864	     19362	     0,000	 65535,000	 18409,846	 18409,846
       859	     6,872	     19490	     0,000	 65535,000	 18537,846	 18537,846
       860	     6,880	     19810	     0,000	 65535,000	 18857,846	 18857,846
       861	     6,888	     19810	     0,000	 65535,000	 18857,846	 18857,846
       862	     6,896	     19938	     0,000	 65535,000	 18985,846	 18985,846
       863	     6,904	     19986	     0,000	 65535,000	 19033,846	 19033,846
       864	     6,912	     20290	     0,000	 65535,000	 19337,846	 19337,846
       865	     6,920	     20370	     0,000	 65535,000	 19417,846	 19417,846
       866	     6,928	     20434	     0,000	 65535,000	 19481,846	 19481,846
       867	     6,936	     20482	     0,000	 65535,000	 19529,846	 19529,846
       868	     6,944	     20690	     0,000	 65535,000	 19737,846	 19737,846
       869	     6,952	     20818	     0,000	 65535,000	 19865,846	 19865,846
       870	     6,960	     20802	     0,000	 65535,000	 19849,846	 19849,846
       871	     6,968	     21042	     0,000	 65535,000	 20089,846	 20089,846
       872	     6,976	     21122	     0,000	 65535,000	 20169,846	 20169,846
       873	     6,984	     21138	     0,000	 65535,000	 20185,846	 20185,846
       874	     6,992	     21506	     0,000	 65535,000	 20553,846	 20553,846
       875	     7,000	     21618	     0,000	 65535,000	 20665,846	 20665,846
       876	     7,008	     21730	     0,000	 65535,000	 20777,846	 20777,846
       877	     7,016	     21858	     0,000	 65535,000	 20905,846	 20905,846
       878	     7,024	     21858	     0,000	 65535,000	 20905,846	 20905,846
       879	     7,032	     21922	     0,000	 65535,000	 20969,846	 20969,846
       880	     7,040	     22162	     0,000	 65535,000	 21209,846	 21209,846
       881	     7,048	     22162	     0,000	 65535,000	 21209,846	 21209,846
       882	     7,056	     22306	     0,000	 65535,000	 21353,846	 21353,846
       883	     7,064	     22274	     0,000	 65535,000	 21321,846	 21321,846
       884	     7,072	     22562	     0,000	 65535,000	 21609,846	 21609,846
       885	     7,080	     22546	     0,000	 65535,000	 21593,846	 21593,846
       886	     7,088	     22818	     0,000	 65535,000	 21865,846	 21865,846
       887	     7,096	     23074	     0,000	 65535,000	 22121,846	 22121,846
       888	     7,104	     22946	     0,000	 65535,000	 21993,846	 21993,846
       889	     7,112	     22994	     0,000	 65535,000	 22041,846	 22041,846
       890	     7,120	     23186	     0,000	 65535,000	 22233,846	 22233,846
       891	     7,128	     23250	     0,000	 65535,000	 22297,846	 22297,846
       892	     7,136	     23474	     0,000	 65535,000	 22521,846	 22521,846
       893	     7,144	     23554	     0,000	 65535,000	 22601,846	 22601,846
       894	     7,152	     23586	     0,000	 65535,000	 22633,846	 22633,846
       895	     7,160	     23634	     0,000	 65535,000	 22681,846	 22681,846
       896	     7,168	     23826	     0,000	 65535,000	 22873,846	 22873,846
       897	     7,176	     23826	     0,000	 65535,000	 22873,846	 22873,846
       898	     7,184	     24098	     0,000	 65535,000	 23145,846	 23145,846
       899	     7,192	     24130	     0,000	 65535,000	 23177,846	 23177,846
       900	     7,200	     24338	     0,000	 65535,000	 23385,846	 23385,846
       901	     7,208	     24210	     0,000	 65535,000	 23257,846	 23257,846
       902	     7,216	     24258	     0,000	 65535,000	 23305,846	 23305,846
       903	     7,224	     24290	     0,000	 65535,000	 23337,846	 23337,846
       904	     7,232	     24514	     0,000	 65535,000	 23561,846	 23561,846
       905	     7,240	     24546	     0,000	 65535,000	 23593,846	 23593,846
       906	     7,248	     24866	     0,000	 65535,000	 23913,846	 23913,846
       907	     7,256	     24898	     0,000	 65535,000	 23945,846	 23945,846
       908	     7,264	     25106	     0,000	 65535,000	 24153,846	 24153,846
       909	     7,272	     25506	     0,000	 65535,000	 24553,846	 24553,846
       910	     7,280	     25522	     0,000	 65535,000	 24569,846	 24569,846
       911	     7,288	     25282	     0,000	 65535,000	 24329,846	 24329,846
       912	     7,296	     25554	     0,000	 65535,000	 24601,846	 24601,846
       913	     7,304	     25634	     0,000	 65535,000	 24681,846	 24681,846
       914	     7,312	     25810	     0,000	 65535,000	 24857,846	 24857,846
       915	     7,320	     26114	     0,000	 65535,000	 25161,846	 25161,846
       916	     7,328	     26082	     0,000	 65535,000	 25129,846	 25129,846
       917	     7,336	     26162	     0,000	 65535,000	 25209,846	 25209,846
       918	     7,344	     26322	     0,000	 65535,000	 25369,846	 25369,846
       919	     7,352	     26482	     0,000	 65535,000	 25529,846	 25529,846
       920	     7,360	     26450	     0,000	 65535,000	 25497,846	 25497,846
       921	     7,368	     26434	     0,000	 65535,000	 25481,846	 25481,846
       922	     7,376	     26706	     0,000	 65535,000	 25753,846	 25753,846
       923	     7,384	     26930	     0,000	 65535,000	 25977,846	 25977,846
       924	     7,392	     26754	     0,000	 65535,000	 25801,846	 25801,846
       925	     7,400	     26866	     0,000	 65535,000	 25913,846	 25913,846
       926	     7,408	     27154	     0,000	 65535,000	 26201,846	 26201,846
       927	     7,416	     27346	     0,000	 65535,000	 26393,846	 26393,846
       928	     7,424	     27410	     0,000	 65535,000	 26457,846	 26457,846
       929	     7,432	     27378	     0,000	 65535,000	 26425,846	 26425,846
       930	     7,440	     27650	     0,000	 65535,000	 26697,846	 26697,846
       931	     7,448	     27698	     0,000	 65535,000	 26745,846	 26745,846
       932	     7,456	     27858	     0,000	 65535,000	 26905,846	 26905,846
       933	     7,464	     27954	     0,000	 65535,000	 27001,846	 27001,846
       934	     7,472	     28066	     0,000	 65535,000	 27113,846	 27113,846
       935	     7,480	     28098	     0,000	 65535,000	 27145,846	 27145,846
       936	     7,488	     28162	     0,000	 65535,000	 27209,846	 27209,846
       937	     7,496	     28322	     0,000	 65535,000	 27369,846	 27369,846
       938	     7,504	     28482	     0,000	 65535,000	 27529,846	 27529,846
       939	     7,512	     28450	     0,000	 65535,000	 27497,846	 27497,846
       940	     7,520	     28482	     0,000	 65535,000	 27529,846	 27529,846
       941	     7,528	     28450	     0,000	 65535,000	 27497,846	 27497,846
       942	     7,536	     28178	     0,000	 65535,000	 27225,846	 27225,846
       943	     7,544	     28082	     0,000	 65535,000	 27129,846	 27129,846
       944	     7,552	     28354	     0,000	 65535,000	 27401,846	 27401,846
       945	     7,560	     28386	     0,000	 65535,000	 27433,846	 27433,846
       946	     7,568	     28242	     0,000	 65535,000	 27289,846	 27289,846
       947	     7,576	     28418	     0,000	 65535,000	 27465,846	 27465,846
       948	     7,584	     28658	     0,000	 65535,000	 27705,846	 27705,846
       949	     7,592	     28754	     0,000	 65535,000	 27801,846	 27801,846
       950	     7,600	     28754	     0,000	 65535,000	 27801,846	 27801,846
       951	     7,608	     29106	     0,000	 65535,000	 28153,846	 28153,846
       952	     7,616	     29218	     0,000	 65535,000	 28265,846	 28265,846
       953	     7,624	     29314	     0,000	 65535,000	 28361,846	 28361,846
       954	     7,632	     29538	     0,000	 65535,000	 28585,846	 28585,846
       955	     7,640	     29650	     0,000	 65535,000	 28697,846	 28697,846
       956	     7,648	     29970	     0,000	 65535,000	 29017,846	 29017,846
       957	     7,656	     29954	     0,000	 65535,000	 29001,846	 29001,846
       958	     7,664	     30002	     0,000	 65535,000	 29049,846	 29049,846
       959	     7,672	     30162	     0,000	 65535,000	 29209,846	 29209,846
       960	     7,680	     30354	     0,000	 65535,000	 29401,846	 29401,846
       961	     7,688	     30402	     0,000	 65535,000	 29449,846	 29449,846
       962	     7,696	     30578	     0,000	 65535,000	 29625,846	 29625,846
       963	     7,704	     30498	     0,000	 65535,000	 29545,846	 29545,846
       964	     7,712	     30418	     0,000	 65535,000	 29465,846	 29465,846
       965	     7,720	     30578	     0,000	 65535,000	 29625,846	 29625,846
       966	     7,728	     30546	     0,000	 65535,000	 29593,846	 29593,846
       967	     7,736	     30722	     0,000	 65535,000	 29769,846	 29769,846
       968	     7,744	     30770	     0,000	 65535,000	 29817,846	 29817,846
       969	     7,752	     30882	     0,000	 65535,000	 29929,846	 29929,846
       970	     7,760	     30866	     0,000	 65535,000	 29913,846	 29913,846
       971	     7,768	     30930	     0,000	 65535,000	 29977,846	 29977,846
       972	     7,776	     31074	     0,000	 65535,000	 30121,846	 30121,846
       973	     7,784	     31074	     0,000	 65535,000	 30121,846	 30121,846
       974	     7,792	     31170	     0,000	 65535,000	 30217,846	 30217,846
       975	     7,800	     31250	     0,000	 65535,000	 30297,846	 30297,846
       976	     7,808	     31266	     0,000	 65535,000	 30313,846	 30313,846
       977	     7,816	     31378	     0,000	 65535,000	 30425,846	 30425,846
       978	     7,824	     31314	     0,000	 65535,000	 30361,846	 30361,846
       979	     7,832	     31394	     0,000	 65535,000	 30441,846	 30441,846
       980	     7,840	     31378	     0,000	 65535,000	 30425,846	 30425,846
       981	     7,848	     31490	     0,000	 65535,000	 30537,846	 30537,846
       982	     7,856	     31506	     0,000	 65535,000	 30553,846	 30553,846
       983	     7,864	     31442	     0,000	 65535,000	 30489,846	 30489,846
       984	     7,872	     31714	     0,000	 65535,000	 30761,846	 30761,846
       985	     7,880	     31842	     0,000	 65535,000	 30889,846	 30889,846
       986	     7,888	     32034	     0,000	 65535,000	 31081,846	 31081,846
       987	     7,896	     32274	     0,000	 65535,000	 31321,846	 31321,846
       988	     7,904	     32210	     0,000	 65535,000	 31257,846	 31257,846
       989	     7,912	     32274	     0,000	 65535,000	 31321,846	 31321,846
       990	     7,920	     32402	     0,000	 65535,000	 31449,846	 31449,846
       991	     7,928	     32434	     0,000	 65535,000	 31481,846	 31481,846
       992	     7,936	     32274	     0,000	 65535,000	 31321,846	 31321,846
       993	     7,944	     32322	     0,000	 65535,000	 31369,846	 31369,846
       994	     7,952	     32242	     0,000	 65535,000	 31289,846	 31289,846
       995	     7,960	     31986	     0,000	 65535,000	 31033,846	 31033,846
       996	     7,968	     31634	     0,000	 65535,000	 30681,846	 30681,846
       997	     7,976	     31602	     0,000	 65535,000	 30649,846	 30649,846
       998	     7,984	     31522	     0,000	 65535,000	 30569,846	 30569,846
       999	     7,992	     31410	     0,000	 65535,000	 30457,846	 30457,846
      1000	     8,000	     31506	     0,000	 65535,000	 30553,846	 30553,846
      1001	     8,008	     31746	     0,000	 65535,000	 30793,846	 30793,846
      1002	     8,016	     31826	     0,000	 65535,000	 30873,846	 30873,846
      1003	     8,024	     31970	     0,000	 65535,000	 31017,846	 31017,846
      1004	     8,032	     32178	     0,000	 65535,000	 31225,846	 31225,846
      1005	     8,040	     32354	     0,000	 65535,000	 31401,846	 31401,846
      1006	     8,048	     32610	     0,000	 65535,000	 31657,846	 31657,846
      1007	     8,056	     32722	     0,000	 65535,000	 31769,846	 31769,846
      1008	     8,064	     32594	     0,000	 65535,000	 31641,846	 31641,846
      1009	     8,072	     32626	     0,000	 65535,000	 31673,846	 31673,846
      1010	     8,080	     32562	     0,000	 65535,000	 31609,846	 31609,846
      1011	     8,088	     32642	     0,000	 65535,000	 31689,846	 31689,846
      1012	     8,096	     32626	     0,000	 65535,000	 31673,846	 31673,846
      1013	     8,104	     32690	     0,000	 65535,000	 31737,846	 31737,846
      1014	     8,112	     32722	     0,000	 65535,000	 31769,846	 31769,846
      1015	     8,120	     32626	     0,000	 65535,000	 31673,846	 31673,846
      1016	     8,128	     32802	     0,000	 65535,000	 31849,846	 31849,846
      1017	     8,136	     32850	     0,000	 65535,000	 31897,846	 31897,846
      1018	     8,144	     32786	     0,000	 65535,000	 31833,846	 31833,846
      1019	     8,152	     32834	     0,000	 65535,000	 31881,846	 31881,846
      1020	     8,160	     32898	     0,000	 65535,000	 31945,846	 31945,846
      1021	     8,168	     32786	     0,000	 65535,000	 31833,846	 31833,846
      1022	     8,176	     32674	     0,000	 65535,000	 31721,846	 31721,846
      1023	     8,184	     32562	     0,000	 65535,000	 31609,846	 31609,846
      1024	     8,192	     32562	     0,000	 65535,000	 31609,846	 31609,846
      1025	     8,200	     32594	     0,000	 65535,000	 31641,846	 31641,846
      1026	     8,208	     32514	     0,000	 65535,000	 31561,846	 31561,846
      1027	     8,216	     32354	     0,000	 65535,000	 31401,846	 31401,846
      1028	     8,224	     32594	     0,000	 65535,000	 31641,846	 31641,846
      1029	     8,232	     32466	     0,000	 65535,000	 31513,846	 31513,846
      1030	     8,240	     32594	     0,000	 65535,000	 31641,846	 31641,846
      1031	     8,248	     32722	     0,000	 65535,000	 31769,846	 31769,846
      1032	     8,256	     32722	     0,000	 65535,000	 31769,846	 31769,846
      1033	     8,264	     32658	     0,000	 65535,000	 31705,846	 31705,846
      1034	     8,272	     32626	     0,000	 65535,000	 31673,846	 31673,846
      1035	     8,280	     32482	     0,000	 65535,000	 31529,846	 31529,846
      1036	     8,288	     32514	     0,000	 65535,000	 31561,846	 31561,846
      1037	     8,296	     32594	     0,000	 65535,000	 31641,846	 31641,846
      1038	     8,304	     32450	     0,000	 65535,000	 31497,846	 31497,846
      1039	     8,312	     32146	     0,000	 65535,000	 31193,846	 31193,846
      1040	     8,320	     32146	     0,000	 65535,000	 31193,846	 31193,846
      1041	     8,328	     32402	     0,000	 65535,000	 31449,846	 31449,846
      1042	     8,336	     32514	     0,000	 65535,000	 31561,846	 31561,846
      1043	     8,344	     32338	     0,000	 65535,000	 31385,846	 31385,846
      1044	     8,352	     32130	     0,000	 65535,000	 31177,846	 31177,846
      1045	     8,360	     32290	     0,000	 65535,000	 31337,846	 31337,846
      1046	     8,368	     32242	     0,000	 65535,000	 31289,846	 31289,846
      1047	     8,376	     32050	     0,000	 65535,000	 31097,846	 31097,846
      1048	     8,384	     31970	     0,000	 65535,000	 31017,846	 31017,846
      1049	     8,392	     32146	     0,000	 65535,000	 31193,846	 31193,846
      1050	     8,400	     32146	     0,000	 65535,000	 31193,846	 31193,846
      1051	     8,408	     32178	     0,000	 65535,000	 31225,846	 31225,846
      1052	     8,416	     32210	     0,000	 65535,000	 31257,846	 31257,846
      1053	     8,424	     32018	     0,000	 65535,000	 31065,846	 31065,846
      1054	     8,432	     31810	     0,000	 65535,000	 30857,846	 30857,846
      1055	     8,440	     31634	     0,000	 65535,000	 30681,846	 30681,846
      1056	     8,448	     31986	     0,000	 65535,000	 31033,846	 31033,846
      1057	     8,456	     31986	     0,000	 65535,000	 31033,846	 31033,846
      1058	     8,464	     31826	     0,000	 65535,000	 30873,846	 30873,846
      1059	     8,472	     31810	     0,000	 65535,000	 30857,846	 30857,846
      1060	     8,480	     32082	     0,000	 65535,000	 31129,846	 31129,846
      1061	     8,488	     32018	     0,000	 65535,000	 31065,846	 31065,846
      1062	     8,496	     32226	     0,000	 65535,000	 31273,846	 31273,846
      1063	     8,504	     32018	     0,000	 65535,000	 31065,846	 31065,846
      1064	     8,512	     31970	     0,000	 65535,000	 31017,846	 31017,846
      1065	     8,520	     31858	     0,000	 65535,000	 30905,846	 30905,846
      1066	     8,528	     31858	     0,000	 65535,000	 30905,846	 30905,846
      1067	     8,536	     31922	     0,000	 65535,000	 30969,846	 30969,846
      1068	     8,544	     31794	     0,000	 65535,000	 30841,846	 30841,846
      1069	     8,552	     31746	     0,000	 65535,000	 30793,846	 30793,846
      1070	     8,560	     31666	     0,000	 65535,000	 30713,846	 30713,846
      1071	     8,568	     31234	     0,000	 65535,000	 30281,846	 30281,846
      1072	     8,576	     31122	     0,000	 65535,000	 30169,846	 30169,846
      1073	     8,584	     30914	     0,000	 65535,000	 29961,846	 29961,846
      1074	     8,592	     30834	     0,000	 65535,000	 29881,846	 29881,846
      1075	     8,600	     30738	     0,000	 65535,000	 29785,846	 29785,846
      1076	     8,608	     30578	     0,000	 65535,000	 29625,846	 29625,846
      1077	     8,616	     30786	     0,000	 65535,000	 29833,846	 29833,846
      1078	     8,624	     30546	     0,000	 65535,000	 29593,846	 29593,846
      1079	     8,632	     30226	     0,000	 65535,000	 29273,846	 29273,846
      1080	     8,640	     30418	     0,000	 65535,000	 29465,846	 29465,846
      1081	     8,648	     30450	     0,000	 65535,000	 29497,846	 29497,846
      1082	     8,656	     30322	     0,000	 65535,000	 29369,846	 29369,846
      1083	     8,664	     30210	     0,000	 65535,000	 29257,846	 29257,846
      1084	     8,672	     30002	     0,000	 65535,000	 29049,846	 29049,846
      1085	     8,680	     29970	     0,000	 65535,000	 29017,846	 29017,846
      1086	     8,688	     29890	     0,000	 65535,000	 28937,846	 28937,846
      1087	     8,696	     29810	     0,000	 65535,000	 28857,846	 28857,846
      1088	     8,704	     29794	     0,000	 65535,000	 28841,846	 28841,846
      1089	     8,712	     29586	     0,000	 65535,000	 28633,846	 28633,846
      1090	     8,720	     29586	     0,000	 65535,000	 28633,846	 28633,846
      1091	     8,728	     29458	     0,000	 65535,000	 28505,846	 28505,846
      1092	     8,736	     29394	     0,000	 65535,000	 28441,846	 28441,846
      1093	     8,744	     29298	     0,000	 65535,000	 28345,846	 28345,846
      1094	     8,752	     29170	     0,000	 65535,000	 28217,846	 28217,846
      1095	     8,760	     28962	     0,000	 65535,000	 28009,846	 28009,846
      1096	     8,768	     28818	     0,000	 65535,000	 27865,846	 27865,846
      1097	     8,776	     28818	     0,000	 65535,000	 27865,846	 27865,846
      1098	     8,784	     28786	     0,000	 65535,000	 27833,846	 27833,846
      1099	     8,792	     28466	     0,000	 65535,000	 27513,846	 27513,846
      1100	     8,800	     28306	     0,000	 65535,000	 27353,846	 27353,846
      1101	     8,808	     28322	     0,000	 65535,000	 27369,846	 27369,846
      1102	     8,816	     28130	     0,000	 65535,000	 27177,846	 27177,846
      1103	     8,824	     28082	     0,000	 65535,000	 27129,846	 27129,846
      1104	     8,832	     27954	     0,000	 65535,000	 27001,846	 27001,846
      1105	     8,840	     28050	     0,000	 65535,000	 27097,846	 27097,846
      1106	     8,848	     27666	     0,000	 65535,000	 26713,846	 26713,846
      1107	     8,856	     27538	     0,000	 65535,000	 26585,846	 26585,846
      1108	     8,864	     27570	     0,000	 65535,000	 26617,846	 26617,846
      1109	     8,872	     27634	     0,000	 65535,000	 26681,846	 26681,846
      1110	     8,880	     27570	     0,000	 65535,000	 26617,846	 26617,846
      1111	     8,888	     27474	     0,000	 65535,000	 26521,846	 26521,846
      1112	     8,896	     27282	     0,000	 65535,000	 26329,846	 26329,846
      1113	     8,904	     27234	     0,000	 65535,000	 26281,846	 26281,846
      1114	     8,912	     26978	     0,000	 65535,000	 26025,846	 26025,846
      1115	     8,920	     26866	     0,000	 65535,000	 25913,846	 25913,846
      1116	     8,928	     26818	     0,000	 65535,000	 25865,846	 25865,846
      1117	     8,936	     26802	     0,000	 65535,000	 25849,846	 25849,846
      1118	     8,944	     26610	     0,000	 65535,000	 25657,846	 25657,846
      1119	     8,952	     26658	     0,000	 65535,000	 25705,846	 25705,846
      1120	     8,960	     26482	     0,000	 65535,000	 25529,846	 25529,846
      1121	     8,968	     26290	     0,000	 65535,000	 25337,846	 25337,846
      1122	     8,976	     26066	     0,000	 65535,000	 25113,846	 25113,846
      1123	     8,984	     26130	     0,000	 65535,000	 25177,846	 25177,846
      1124	     8,992	     26114	     0,000	 65535,000	 25161,846	 25161,846
      1125	     9,000	     25906	     0,000	 65535,000	 24953,846	 24953,846
      1126	     9,008	     25586	     0,000	 65535,000	 24633,846	 24633,846
      1127	     9,016	     25010	     0,000	 65535,000	 24057,846	 24057,846
      1128	     9,024	     24402	     0,000	 65535,000	 23449,846	 23449,846
      1129	     9,032	     23858	     0,000	 65535,000	 22905,846	 22905,846
      1130	     9,040	     23714	     0,000	 65535,000	 22761,846	 22761,846
      1131	     9,048	     23442	     0,000	 65535,000	 22489,846	 22489,846
      1132	     9,056	     23522	     0,000	 65535,000	 22569,846	 22569,846
      1133	     9,064	     23442	     0,000	 65535,000	 22489,846	 22489,846
      1134	     9,072	     23394	     0,000	 65535,000	 22441,846	 22441,846
      1135	     9,080	     23490	     0,000	 65535,000	 22537,846	 22537,846
      1136	     9,088	     23906	     0,000	 65535,000	 22953,846	 22953,846
      1137	     9,096	     23986	     0,000	 65535,000	 23033,846	 23033,846
      1138	     9,104	     23954	     0,000	 65535,000	 23001,846	 23001,846
      1139	     9,112	     24098	     0,000	 65535,000	 23145,846	 23145,846
      1140	     9,120	     24082	     0,000	 65535,000	 23129,846	 23129,846
      1141	     9,128	     24146	     0,000	 65535,000	 23193,846	 23193,846
      1142	     9,136	     24066	     0,000	 65535,000	 23113,846	 23113,846
      1143	     9,144	     24066	     0,000	 65535,000	 23113,846	 23113,846
      1144	     9,152	     23890	     0,000	 65535,000	 22937,846	 22937,846
      1145	     9,160	     23762	     0,000	 65535,000	 22809,846	 22809,846
      1146	     9,168	     23746	     0,000	 65535,000	 22793,846	 22793,846
      1147	     9,176	     23474	     0,000	 65535,000	 22521,846	 22521,846
      1148	     9,184	     23378	     0,000	 65535,000	 22425,846	 22425,846
      1149	     9,192	     23378	     0,000	 65535,000	 22425,846	 22425,846
      1150	     9,200	     23202	     0,000	 65535,000	 22249,846	 22249,846
      1151	     9,208	     22962	     0,000	 65535,000	 22009,846	 22009,846
      1152	     9,216	     22898	     0,000	 65535,000	 21945,846	 21945,846
      1153	     9,224	     22642	     0,000	 65535,000	 21689,846	 21689,846
      1154	     9,232	     22658	     0,000	 65535,000	 21705,846	 21705,846
      1155	     9,240	     22530	     0,000	 65535,000	 21577,846	 21577,846
      1156	     9,248	     22290	     0,000	 65535,000	 21337,846	 21337,846
      1157	     9,256	     22130	     0,000	 65535,000	 21177,846	 21177,846
      1158	     9,264	     21986	     0,000	 65535,000	 21033,846	 21033,846
      1159	     9,272	     21794	     0,000	 65535,000	 20841,846	 20841,846
      1160	     9,280	     21586	     0,000	 65535,000	 20633,846	 20633,846
      1161	     9,288	     21586	     0,000	 65535,000	 20633,846	 20633,846
      1162	     9,296	     21570	     0,000	 65535,000	 20617,846	 20617,846
      1163	     9,304	     21570	     0,000	 65535,000	 20617,846	 20617,846
      1164	     9,312	     21618	     0,000	 65535,000	 20665,846	 20665,846
      1165	     9,320	     21378	     0,000	 65535,000	 20425,846	 20425,846
      1166	     9,328	     21378	     0,000	 65535,000	 20425,846	 20425,846
      1167	     9,336	     21266	     0,000	 65535,000	 20313,846	 20313,846
      1168	     9,344	     21138	     0,000	 65535,000	 20185,846	 20185,846
      1169	     9,352	     21122	     0,000	 65535,000	 20169,846	 20169,846
      1170	     9,360	     20850	     0,000	 65535,000	 19897,846	 19897,846
      1171	     9,368	     20674	     0,000	 65535,000	 19721,846	 19721,846
      1172	     9,376	     20546	     0,000	 65535,000	 19593,846	 19593,846
      1173	     9,384	     20290	     0,000	 65535,000	 19337,846	 19337,846
      1174	     9,392	     20306	     0,000	 65535,000	 19353,846	 19353,846
      1175	     9,400	     20338	     0,000	 65535,000	 19385,846	 19385,846
      1176	     9,408	     20050	     0,000	 65535,000	 19097,846	 19097,846
      1177	     9,416	     20002	     0,000	 65535,000	 19049,846	 19049,846
      1178	     9,424	     19842	     0,000	 65535,000	 18889,846	 18889,846
      1179	     9,432	     19922	     0,000	 65535,000	 18969,846	 18969,846
      1180	     9,440	     19570	     0,000	 65535,000	 18617,846	 18617,846
      1181	     9,448	     19458	     0,000	 65535,000	 18505,846	 18505,846
      1182	     9,456	     19506	     0,000	 65535,000	 18553,846	 18553,846
      1183	     9,464	     19426	     0,000	 65535,000	 18473,846	 18473,846
