"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
       613	     4,904	      3858	     0,000	 65535,000	  2897,231	  2897,231
       614	     4,912	      3954	     0,000	 65535,000	  2993,231	  2993,231
       615	     4,920	      3890	     0,000	 65535,000	  2929,231	  2929,231
       616	     4,928	      3922	     0,000	 65535,000	  2961,231	  2961,231
       617	     4,936	      3858	     0,000	 65535,000	  2897,231	  2897,231
       618	     4,944	      3906	     0,000	 65535,000	  2945,231	  2945,231
       619	     4,952	      3954	     0,000	 65535,000	  2993,231	  2993,231
       620	     4,960	      3954	     0,000	 65535,000	  2993,231	  2993,231
       621	     4,968	      3938	     0,000	 65535,000	  2977,231	  2977,231
       622	     4,976	      4050	     0,000	 65535,000	  3089,231	  3089,231
       623	     4,984	      4002	     0,000	 65535,000	  3041,231	  3041,231
       624	     4,992	      3970	     0,000	 65535,000	  3009,231	  3009,231
       625	     5,000	      3954	     0,000	 65535,000	  2993,231	  2993,231
       626	     5,008	      4050	     0,000	 65535,000	  3089,231	  3089,231
       627	     5,016	      4002	     0,000	 65535,000	  3041,231	  3041,231
       628	     5,024	      4018	     0,000	 65535,000	  3057,231	  3057,231
       629	     5,032	      4050	     0,000	 65535,000	  3089,231	  3089,231
       630	     5,040	      4194	     0,000	 65535,000	  3233,231	  3233,231
       631	     5,048	      4210	     0,000	 65535,000	  3249,231	  3249,231
       632	     5,056	      4258	     0,000	 65535,000	  3297,231	  3297,231
       633	     5,064	      4274	     0,000	 65535,000	  3313,231	  3313,231
       634	     5,072	      4402	     0,000	 65535,000	  3441,231	  3441,231
       635	     5,080	      4418	     0,000	 65535,000	  3457,231	  3457,231
       636	     5,088	      4418	     0,000	 65535,000	  3457,231	  3457,231
       637	     5,096	      4386	     0,000	 65535,000	  3425,231	  3425,231
       638	     5,104	      4546	     0,000	 65535,000	  3585,231	  3585,231
       639	     5,112	      4530	     0,000	 65535,000	  3569,231	  3569,231
       640	     5,120	      4482	     0,000	 65535,000	  3521,231	  3521,231
       641	     5,128	      4642	     0,000	 65535,000	  3681,231	  3681,231
       642	     5,136	      4546	     0,000	 65535,000	  3585,231	  3585,231
       643	     5,144	      4610	     0,000	 65535,000	  3649,231	  3649,231
       644	     5,152	      4610	     0,000	 65535,000	  3649,231	  3649,231
       645	     5,160	      4642	     0,000	 65535,000	  3681,231	  3681,231
       646	     5,168	      4770	     0,000	 65535,000	  3809,231	  3809,231
       647	     5,176	      4866	     0,000	 65535,000	  3905,231	  3905,231
       648	     5,184	      5010	     0,000	 65535,000	  4049,231	  4049,231
       649	     5,192	      4946	     0,000	 65535,000	  3985,231	  3985,231
       650	     5,200	      4962	     0,000	 65535,000	  4001,231	  4001,231
       651	     5,208	      4866	     0,000	 65535,000	  3905,231	  3905,231
       652	     5,216	      5010	     0,000	 65535,000	  4049,231	  4049,231
       653	     5,224	      5106	     0,000	 65535,000	  4145,231	  4145,231
       654	     5,232	      5058	     0,000	 65535,000	  4097,231	  4097,231
       655	     5,240	      5042	     0,000	 65535,000	  4081,231	  4081,231
       656	     5,248	      5154	     0,000	 65535,000	  4193,231	  4193,231
       657	     5,256	      5122	     0,000	 65535,000	  4161,231	  4161,231
       658	     5,264	      5170	     0,000	 65535,000	  4209,231	  4209,231
       659	     5,272	      5202	     0,000	 65535,000	  4241,231	  4241,231
       660	     5,280	      5298	     0,000	 65535,000	  4337,231	  4337,231
       661	     5,288	      5218	     0,000	 65535,000	  4257,231	  4257,231
       662	     5,296	      5266	     0,000	 65535,000	  4305,231	  4305,231
       663	     5,304	      5362	     0,000	 65535,000	  4401,231	  4401,231
       664	     5,312	      5410	     0,000	 65535,000	  4449,231	  4449,231
       665	     5,320	      5362	     0,000	 65535,000	  4401,231	  4401,231
       666	     5,328	      5570	     0,000	 65535,000	  4609,231	  4609,231
       667	     5,336	      5602	     0,000	 65535,000	  4641,231	  4641,231
       668	     5,344	      5634	     0,000	 65535,000	  4673,231	  4673,231
       669	     5,352	      5618	     0,000	 65535,000	  4657,231	  4657,231
       670	     5,360	      5714	     0,000	 65535,000	  4753,231	  4753,231
       671	     5,368	      5778	     0,000	 65535,000	  4817,231	  4817,231
       672	     5,376	      5874	     0,000	 65535,000	  4913,231	  4913,231
       673	     5,384	      5794	     0,000	 65535,000	  4833,231	  4833,231
       674	     5,392	      5746	     0,000	 65535,000	  4785,231	  4785,231
       675	     5,400	      5826	     0,000	 65535,000	  4865,231	  4865,231
       676	     5,408	      5922	     0,000	 65535,000	  4961,231	  4961,231
       677	     5,416	      6066	     0,000	 65535,000	  5105,231	  5105,231
       678	     5,424	      6002	     0,000	 65535,000	  5041,231	  5041,231
       679	     5,432	      6066	     0,000	 65535,000	  5105,231	  5105,231
       680	     5,440	      6098	     0,000	 65535,000	  5137,231	  5137,231
       681	     5,448	      6114	     0,000	 65535,000	  5153,231	  5153,231
       682	     5,456	      6146	     0,000	 65535,000	  5185,231	  5185,231
       683	     5,464	      6146	     0,000	 65535,000	  5185,231	  5185,231
       684	     5,472	      6098	     0,000	 65535,000	  5137,231	  5137,231
       685	     5,480	      6002	     0,000	 65535,000	  5041,231	  5041,231
       686	     5,488	      6050	     0,000	 65535,000	  5089,231	  5089,231
       687	     5,496	      5986	     0,000	 65535,000	  5025,231	  5025,231
       688	     5,504	      6226	     0,000	 65535,000	  5265,231	  5265,231
       689	     5,512	      6338	     0,000	 65535,000	  5377,231	  5377,231
       690	     5,520	      6338	     0,000	 65535,000	  5377,231	  5377,231
       691	     5,528	      6258	     0,000	 65535,000	  5297,231	  5297,231
       692	     5,536	      6194	     0,000	 65535,000	  5233,231	  5233,231
       693	     5,544	      6130	     0,000	 65535,000	  5169,231	  5169,231
       694	     5,552	      6242	     0,000	 65535,000	  5281,231	  5281,231
       695	     5,560	      6194	     0,000	 65535,000	  5233,231	  5233,231
       696	     5,568	      6274	     0,000	 65535,000	  5313,231	  5313,231
       697	     5,576	      6258	     0,000	 65535,000	  5297,231	  5297,231
       698	     5,584	      6466	     0,000	 65535,000	  5505,231	  5505,231
       699	     5,592	      6354	     0,000	 65535,000	  5393,231	  5393,231
       700	     5,600	      6482	     0,000	 65535,000	  5521,231	  5521,231
       701	     5,608	      6514	     0,000	 65535,000	  5553,231	  5553,231
       702	     5,616	      6434	     0,000	 65535,000	  5473,231	  5473,231
       703	     5,624	      6530	     0,000	 65535,000	  5569,231	  5569,231
       704	     5,632	      6738	     0,000	 65535,000	  5777,231	  5777,231
       705	     5,640	      6674	     0,000	 65535,000	  5713,231	  5713,231
       706	     5,648	      6818	     0,000	 65535,000	  5857,231	  5857,231
       707	     5,656	      6738	     0,000	 65535,000	  5777,231	  5777,231
       708	     5,664	      6834	     0,000	 65535,000	  5873,231	  5873,231
       709	     5,672	      6882	     0,000	 65535,000	  5921,231	  5921,231
       710	     5,680	      6978	     0,000	 65535,000	  6017,231	  6017,231
       711	     5,688	      7042	     0,000	 65535,000	  6081,231	  6081,231
       712	     5,696	      7202	     0,000	 65535,000	  6241,231	  6241,231
       713	     5,704	      7346	     0,000	 65535,000	  6385,231	  6385,231
       714	     5,712	      7538	     0,000	 65535,000	  6577,231	  6577,231
       715	     5,720	      7570	     0,000	 65535,000	  6609,231	  6609,231
       716	     5,728	      7890	     0,000	 65535,000	  6929,231	  6929,231
       717	     5,736	      7778	     0,000	 65535,000	  6817,231	  6817,231
       718	     5,744	      7826	     0,000	 65535,000	  6865,231	  6865,231
       719	     5,752	      7954	     0,000	 65535,000	  6993,231	  6993,231
       720	     5,760	      8018	     0,000	 65535,000	  7057,231	  7057,231
       721	     5,768	      8194	     0,000	 65535,000	  7233,231	  7233,231
       722	     5,776	      8274	     0,000	 65535,000	  7313,231	  7313,231
       723	     5,784	      8290	     0,000	 65535,000	  7329,231	  7329,231
       724	     5,792	      8338	     0,000	 65535,000	  7377,231	  7377,231
       725	     5,800	      8210	     0,000	 65535,000	  7249,231	  7249,231
       726	     5,808	      8290	     0,000	 65535,000	  7329,231	  7329,231
       727	     5,816	      8434	     0,000	 65535,000	  7473,231	  7473,231
       728	     5,824	      8578	     0,000	 65535,000	  7617,231	  7617,231
       729	     5,832	      8482	     0,000	 65535,000	  7521,231	  7521,231
       730	     5,840	      8514	     0,000	 65535,000	  7553,231	  7553,231
       731	     5,848	      8610	     0,000	 65535,000	  7649,231	  7649,231
       732	     5,856	      8706	     0,000	 65535,000	  7745,231	  7745,231
       733	     5,864	      8706	     0,000	 65535,000	  7745,231	  7745,231
       734	     5,872	      8818	     0,000	 65535,000	  7857,231	  7857,231
       735	     5,880	      8786	     0,000	 65535,000	  7825,231	  7825,231
       736	     5,888	      8978	     0,000	 65535,000	  8017,231	  8017,231
       737	     5,896	      8978	     0,000	 65535,000	  8017,231	  8017,231
       738	     5,904	      9058	     0,000	 65535,000	  8097,231	  8097,231
       739	     5,912	      9042	     0,000	 65535,000	  8081,231	  8081,231
       740	     5,920	      9170	     0,000	 65535,000	  8209,231	  8209,231
       741	     5,928	      9154	     0,000	 65535,000	  8193,231	  8193,231
       742	     5,936	      9346	     0,000	 65535,000	  8385,231	  8385,231
       743	     5,944	      9410	     0,000	 65535,000	  8449,231	  8449,231
       744	     5,952	      9650	     0,000	 65535,000	  8689,231	  8689,231
       745	     5,960	      9538	     0,000	 65535,000	  8577,231	  8577,231
       746	     5,968	      9602	     0,000	 65535,000	  8641,231	  8641,231
       747	     5,976	      9570	     0,000	 65535,000	  8609,231	  8609,231
       748	     5,984	      9506	     0,000	 65535,000	  8545,231	  8545,231
       749	     5,992	      9730	     0,000	 65535,000	  8769,231	  8769,231
       750	     6,000	      9730	     0,000	 65535,000	  8769,231	  8769,231
       751	     6,008	      9666	     0,000	 65535,000	  8705,231	  8705,231
       752	     6,016	      9938	     0,000	 65535,000	  8977,231	  8977,231
       753	     6,024	     10034	     0,000	 65535,000	  9073,231	  9073,231
       754	     6,032	      9890	     0,000	 65535,000	  8929,231	  8929,231
       755	     6,040	      9954	     0,000	 65535,000	  8993,231	  8993,231
       756	     6,048	     10082	     0,000	 65535,000	  9121,231	  9121,231
       757	     6,056	     10098	     0,000	 65535,000	  9137,231	  9137,231
       758	     6,064	     10178	     0,000	 65535,000	  9217,231	  9217,231
       759	     6,072	     10354	     0,000	 65535,000	  9393,231	  9393,231
       760	     6,080	     10450	     0,000	 65535,000	  9489,231	  9489,231
       761	     6,088	     10530	     0,000	 65535,000	  9569,231	  9569,231
       762	     6,096	     10594	     0,000	 65535,000	  9633,231	  9633,231
       763	     6,104	     10610	     0,000	 65535,000	  9649,231	  9649,231
       764	     6,112	     10626	     0,000	 65535,000	  9665,231	  9665,231
       765	     6,120	     10578	     0,000	 65535,000	  9617,231	  9617,231
       766	     6,128	     10866	     0,000	 65535,000	  9905,231	  9905,231
       767	     6,136	     10946	     0,000	 65535,000	  9985,231	  9985,231
       768	     6,144	     10914	     0,000	 65535,000	  9953,231	  9953,231
       769	     6,152	     10898	     0,000	 65535,000	  9937,231	  9937,231
       770	     6,160	     11074	     0,000	 65535,000	 10113,231	 10113,231
       771	     6,168	     11122	     0,000	 65535,000	 10161,231	 10161,231
       772	     6,176	     11346	     0,000	 65535,000	 10385,231	 10385,231
       773	     6,184	     11378	     0,000	 65535,000	 10417,231	 10417,231
       774	     6,192	     11394	     0,000	 65535,000	 10433,231	 10433,231
       775	     6,200	     11346	     0,000	 65535,000	 10385,231	 10385,231
       776	     6,208	     11618	     0,000	 65535,000	 10657,231	 10657,231
       777	     6,216	     11570	     0,000	 65535,000	 10609,231	 10609,231
       778	     6,224	     11682	     0,000	 65535,000	 10721,231	 10721,231
       779	     6,232	     11746	     0,000	 65535,000	 10785,231	 10785,231
       780	     6,240	     11826	     0,000	 65535,000	 10865,231	 10865,231
       781	     6,248	     11986	     0,000	 65535,000	 11025,231	 11025,231
       782	     6,256	     12226	     0,000	 65535,000	 11265,231	 11265,231
       783	     6,264	     12162	     0,000	 65535,000	 11201,231	 11201,231
       784	     6,272	     12306	     0,000	 65535,000	 11345,231	 11345,231
       785	     6,280	     12338	     0,000	 65535,000	 11377,231	 11377,231
       786	     6,288	     12434	     0,000	 65535,000	 11473,231	 11473,231
       787	     6,296	     12626	     0,000	 65535,000	 11665,231	 11665,231
       788	     6,304	     12834	     0,000	 65535,000	 11873,231	 11873,231
       789	     6,312	     12690	     0,000	 65535,000	 11729,231	 11729,231
       790	     6,320	     12754	     0,000	 65535,000	 11793,231	 11793,231
       791	     6,328	     12898	     0,000	 65535,000	 11937,231	 11937,231
       792	     6,336	     13010	     0,000	 65535,000	 12049,231	 12049,231
       793	     6,344	     13138	     0,000	 65535,000	 12177,231	 12177,231
       794	     6,352	     13298	     0,000	 65535,000	 12337,231	 12337,231
       795	     6,360	     13346	     0,000	 65535,000	 12385,231	 12385,231
       796	     6,368	     13330	     0,000	 65535,000	 12369,231	 12369,231
       797	     6,376	     13570	     0,000	 65535,000	 12609,231	 12609,231
       798	     6,384	     13522	     0,000	 65535,000	 12561,231	 12561,231
       799	     6,392	     13570	     0,000	 65535,000	 12609,231	 12609,231
       800	     6,400	     13554	     0,000	 65535,000	 12593,231	 12593,231
       801	     6,408	     13794	     0,000	 65535,000	 12833,231	 12833,231
       802	     6,416	     13906	     0,000	 65535,000	 12945,231	 12945,231
       803	     6,424	     14066	     0,000	 65535,000	 13105,231	 13105,231
       804	     6,432	     14146	     0,000	 65535,000	 13185,231	 13185,231
       805	     6,440	     13954	     0,000	 65535,000	 12993,231	 12993,231
       806	     6,448	     14162	     0,000	 65535,000	 13201,231	 13201,231
       807	     6,456	     14242	     0,000	 65535,000	 13281,231	 13281,231
       808	     6,464	     14354	     0,000	 65535,000	 13393,231	 13393,231
       809	     6,472	     14514	     0,000	 65535,000	 13553,231	 13553,231
       810	     6,480	     14498	     0,000	 65535,000	 13537,231	 13537,231
       811	     6,488	     14498	     0,000	 65535,000	 13537,231	 13537,231
       812	     6,496	     14818	     0,000	 65535,000	 13857,231	 13857,231
       813	     6,504	     14818	     0,000	 65535,000	 13857,231	 13857,231
       814	     6,512	     14962	     0,000	 65535,000	 14001,231	 14001,231
       815	     6,520	     15122	     0,000	 65535,000	 14161,231	 14161,231
       816	     6,528	     15458	     0,000	 65535,000	 14497,231	 14497,231
       817	     6,536	     15490	     0,000	 65535,000	 14529,231	 14529,231
       818	     6,544	     15682	     0,000	 65535,000	 14721,231	 14721,231
       819	     6,552	     15634	     0,000	 65535,000	 14673,231	 14673,231
       820	     6,560	     15714	     0,000	 65535,000	 14753,231	 14753,231
       821	     6,568	     15778	     0,000	 65535,000	 14817,231	 14817,231
       822	     6,576	     15922	     0,000	 65535,000	 14961,231	 14961,231
       823	     6,584	     16002	     0,000	 65535,000	 15041,231	 15041,231
       824	     6,592	     16194	     0,000	 65535,000	 15233,231	 15233,231
       825	     6,600	     16258	     0,000	 65535,000	 15297,231	 15297,231
       826	     6,608	     16354	     0,000	 65535,000	 15393,231	 15393,231
       827	     6,616	     16418	     0,000	 65535,000	 15457,231	 15457,231
       828	     6,624	     16498	     0,000	 65535,000	 15537,231	 15537,231
       829	     6,632	     16514	     0,000	 65535,000	 15553,231	 15553,231
       830	     6,640	     16690	     0,000	 65535,000	 15729,231	 15729,231
       831	     6,648	     16898	     0,000	 65535,000	 15937,231	 15937,231
       832	     6,656	     17074	     0,000	 65535,000	 16113,231	 16113,231
       833	     6,664	     16994	     0,000	 65535,000	 16033,231	 16033,231
       834	     6,672	     16946	     0,000	 65535,000	 15985,231	 15985,231
       835	     6,680	     17042	     0,000	 65535,000	 16081,231	 16081,231
       836	     6,688	     17426	     0,000	 65535,000	 16465,231	 16465,231
       837	     6,696	     17506	     0,000	 65535,000	 16545,231	 16545,231
       838	     6,704	     17442	     0,000	 65535,000	 16481,231	 16481,231
       839	     6,712	     17554	     0,000	 65535,000	 16593,231	 16593,231
       840	     6,720	     17666	     0,000	 65535,000	 16705,231	 16705,231
       841	     6,728	     17938	     0,000	 65535,000	 16977,231	 16977,231
       842	     6,736	     17922	     0,000	 65535,000	 16961,231	 16961,231
       843	     6,744	     17874	     0,000	 65535,000	 16913,231	 16913,231
       844	     6,752	     18018	     0,000	 65535,000	 17057,231	 17057,231
       845	     6,760	     18034	     0,000	 65535,000	 17073,231	 17073,231
       846	     6,768	     18226	     0,000	 65535,000	 17265,231	 17265,231
       847	     6,776	     18338	     0,000	 65535,000	 17377,231	 17377,231
       848	     6,784	     18450	     0,000	 65535,000	 17489,231	 17489,231
       849	     6,792	     18578	     0,000	 65535,000	 17617,231	 17617,231
       850	     6,800	     18594	     0,000	 65535,000	 17633,231	 17633,231
       851	     6,808	     18770	     0,000	 65535,000	 17809,231	 17809,231
       852	     6,816	     18834	     0,000	 65535,000	 17873,231	 17873,231
       853	     6,824	     18914	     0,000	 65535,000	 17953,231	 17953,231
       854	     6,832	     18978	     0,000	 65535,000	 18017,231	 18017,231
       855	     6,840	     19314	     0,000	 65535,000	 18353,231	 18353,231
       856	     6,848	     19346	     0,000	 65535,000	 18385,231	 18385,231
       857	     6,856	     19330	     0,000	 65535,000	 18369,231	 18369,231
       858	     6,864	     19554	     0,000	 65535,000	 18593,231	 18593,231
       859	     6,872	     19602	     0,000	 65535,000	 18641,231	 18641,231
       860	     6,880	     20002	     0,000	 65535,000	 19041,231	 19041,231
       861	     6,888	     19858	     0,000	 65535,000	 18897,231	 18897,231
       862	     6,896	     19938	     0,000	 65535,000	 18977,231	 18977,231
       863	     6,904	     20130	     0,000	 65535,000	 19169,231	 19169,231
       864	     6,912	     20210	     0,000	 65535,000	 19249,231	 19249,231
       865	     6,920	     20322	     0,000	 65535,000	 19361,231	 19361,231
       866	     6,928	     20610	     0,000	 65535,000	 19649,231	 19649,231
       867	     6,936	     20690	     0,000	 65535,000	 19729,231	 19729,231
       868	     6,944	     20850	     0,000	 65535,000	 19889,231	 19889,231
       869	     6,952	     20914	     0,000	 65535,000	 19953,231	 19953,231
       870	     6,960	     21106	     0,000	 65535,000	 20145,231	 20145,231
       871	     6,968	     21378	     0,000	 65535,000	 20417,231	 20417,231
       872	     6,976	     21250	     0,000	 65535,000	 20289,231	 20289,231
       873	     6,984	     21474	     0,000	 65535,000	 20513,231	 20513,231
       874	     6,992	     21634	     0,000	 65535,000	 20673,231	 20673,231
       875	     7,000	     21666	     0,000	 65535,000	 20705,231	 20705,231
       876	     7,008	     21826	     0,000	 65535,000	 20865,231	 20865,231
       877	     7,016	     21794	     0,000	 65535,000	 20833,231	 20833,231
       878	     7,024	     21858	     0,000	 65535,000	 20897,231	 20897,231
       879	     7,032	     21938	     0,000	 65535,000	 20977,231	 20977,231
       880	     7,040	     22178	     0,000	 65535,000	 21217,231	 21217,231
       881	     7,048	     22242	     0,000	 65535,000	 21281,231	 21281,231
       882	     7,056	     22386	     0,000	 65535,000	 21425,231	 21425,231
       883	     7,064	     22578	     0,000	 65535,000	 21617,231	 21617,231
       884	     7,072	     22658	     0,000	 65535,000	 21697,231	 21697,231
       885	     7,080	     22562	     0,000	 65535,000	 21601,231	 21601,231
       886	     7,088	     22738	     0,000	 65535,000	 21777,231	 21777,231
       887	     7,096	     22898	     0,000	 65535,000	 21937,231	 21937,231
       888	     7,104	     22994	     0,000	 65535,000	 22033,231	 22033,231
       889	     7,112	     23122	     0,000	 65535,000	 22161,231	 22161,231
       890	     7,120	     23250	     0,000	 65535,000	 22289,231	 22289,231
       891	     7,128	     23426	     0,000	 65535,000	 22465,231	 22465,231
       892	     7,136	     23634	     0,000	 65535,000	 22673,231	 22673,231
       893	     7,144	     23794	     0,000	 65535,000	 22833,231	 22833,231
       894	     7,152	     23954	     0,000	 65535,000	 22993,231	 22993,231
       895	     7,160	     23986	     0,000	 65535,000	 23025,231	 23025,231
       896	     7,168	     24034	     0,000	 65535,000	 23073,231	 23073,231
       897	     7,176	     24082	     0,000	 65535,000	 23121,231	 23121,231
       898	     7,184	     24082	     0,000	 65535,000	 23121,231	 23121,231
       899	     7,192	     24114	     0,000	 65535,000	 23153,231	 23153,231
       900	     7,200	     24242	     0,000	 65535,000	 23281,231	 23281,231
       901	     7,208	     24178	     0,000	 65535,000	 23217,231	 23217,231
       902	     7,216	     24274	     0,000	 65535,000	 23313,231	 23313,231
       903	     7,224	     24530	     0,000	 65535,000	 23569,231	 23569,231
       904	     7,232	     24658	     0,000	 65535,000	 23697,231	 23697,231
       905	     7,240	     24834	     0,000	 65535,000	 23873,231	 23873,231
       906	     7,248	     24866	     0,000	 65535,000	 23905,231	 23905,231
       907	     7,256	     24914	     0,000	 65535,000	 23953,231	 23953,231
       908	     7,264	     25010	     0,000	 65535,000	 24049,231	 24049,231
       909	     7,272	     25298	     0,000	 65535,000	 24337,231	 24337,231
       910	     7,280	     25458	     0,000	 65535,000	 24497,231	 24497,231
       911	     7,288	     25458	     0,000	 65535,000	 24497,231	 24497,231
       912	     7,296	     25586	     0,000	 65535,000	 24625,231	 24625,231
       913	     7,304	     25810	     0,000	 65535,000	 24849,231	 24849,231
       914	     7,312	     26130	     0,000	 65535,000	 25169,231	 25169,231
       915	     7,320	     26242	     0,000	 65535,000	 25281,231	 25281,231
       916	     7,328	     26274	     0,000	 65535,000	 25313,231	 25313,231
       917	     7,336	     26354	     0,000	 65535,000	 25393,231	 25393,231
       918	     7,344	     26178	     0,000	 65535,000	 25217,231	 25217,231
       919	     7,352	     26466	     0,000	 65535,000	 25505,231	 25505,231
       920	     7,360	     26642	     0,000	 65535,000	 25681,231	 25681,231
       921	     7,368	     26738	     0,000	 65535,000	 25777,231	 25777,231
       922	     7,376	     26978	     0,000	 65535,000	 26017,231	 26017,231
       923	     7,384	     26994	     0,000	 65535,000	 26033,231	 26033,231
       924	     7,392	     26930	     0,000	 65535,000	 25969,231	 25969,231
       925	     7,400	     26866	     0,000	 65535,000	 25905,231	 25905,231
       926	     7,408	     27250	     0,000	 65535,000	 26289,231	 26289,231
       927	     7,416	     27442	     0,000	 65535,000	 26481,231	 26481,231
       928	     7,424	     27474	     0,000	 65535,000	 26513,231	 26513,231
       929	     7,432	     27314	     0,000	 65535,000	 26353,231	 26353,231
       930	     7,440	     27426	     0,000	 65535,000	 26465,231	 26465,231
       931	     7,448	     27698	     0,000	 65535,000	 26737,231	 26737,231
       932	     7,456	     27954	     0,000	 65535,000	 26993,231	 26993,231
       933	     7,464	     28178	     0,000	 65535,000	 27217,231	 27217,231
       934	     7,472	     28082	     0,000	 65535,000	 27121,231	 27121,231
       935	     7,480	     28210	     0,000	 65535,000	 27249,231	 27249,231
       936	     7,488	     28306	     0,000	 65535,000	 27345,231	 27345,231
       937	     7,496	     28306	     0,000	 65535,000	 27345,231	 27345,231
       938	     7,504	     28370	     0,000	 65535,000	 27409,231	 27409,231
       939	     7,512	     28370	     0,000	 65535,000	 27409,231	 27409,231
       940	     7,520	     28498	     0,000	 65535,000	 27537,231	 27537,231
       941	     7,528	     28434	     0,000	 65535,000	 27473,231	 27473,231
       942	     7,536	     28658	     0,000	 65535,000	 27697,231	 27697,231
       943	     7,544	     28466	     0,000	 65535,000	 27505,231	 27505,231
       944	     7,552	     28338	     0,000	 65535,000	 27377,231	 27377,231
       945	     7,560	     28402	     0,000	 65535,000	 27441,231	 27441,231
       946	     7,568	     28626	     0,000	 65535,000	 27665,231	 27665,231
       947	     7,576	     28498	     0,000	 65535,000	 27537,231	 27537,231
       948	     7,584	     28562	     0,000	 65535,000	 27601,231	 27601,231
       949	     7,592	     28722	     0,000	 65535,000	 27761,231	 27761,231
       950	     7,600	     28978	     0,000	 65535,000	 28017,231	 28017,231
       951	     7,608	     29282	     0,000	 65535,000	 28321,231	 28321,231
       952	     7,616	     29490	     0,000	 65535,000	 28529,231	 28529,231
       953	     7,624	     29602	     0,000	 65535,000	 28641,231	 28641,231
       954	     7,632	     29778	     0,000	 65535,000	 28817,231	 28817,231
       955	     7,640	     30018	     0,000	 65535,000	 29057,231	 29057,231
       956	     7,648	     30130	     0,000	 65535,000	 29169,231	 29169,231
       957	     7,656	     29890	     0,000	 65535,000	 28929,231	 28929,231
       958	     7,664	     30034	     0,000	 65535,000	 29073,231	 29073,231
       959	     7,672	     30226	     0,000	 65535,000	 29265,231	 29265,231
       960	     7,680	     30338	     0,000	 65535,000	 29377,231	 29377,231
       961	     7,688	     30482	     0,000	 65535,000	 29521,231	 29521,231
       962	     7,696	     30786	     0,000	 65535,000	 29825,231	 29825,231
       963	     7,704	     30802	     0,000	 65535,000	 29841,231	 29841,231
       964	     7,712	     30786	     0,000	 65535,000	 29825,231	 29825,231
       965	     7,720	     30850	     0,000	 65535,000	 29889,231	 29889,231
       966	     7,728	     30642	     0,000	 65535,000	 29681,231	 29681,231
       967	     7,736	     30770	     0,000	 65535,000	 29809,231	 29809,231
       968	     7,744	     30978	     0,000	 65535,000	 30017,231	 30017,231
       969	     7,752	     31074	     0,000	 65535,000	 30113,231	 30113,231
       970	     7,760	     30962	     0,000	 65535,000	 30001,231	 30001,231
       971	     7,768	     30898	     0,000	 65535,000	 29937,231	 29937,231
       972	     7,776	     31106	     0,000	 65535,000	 30145,231	 30145,231
       973	     7,784	     31346	     0,000	 65535,000	 30385,231	 30385,231
       974	     7,792	     31330	     0,000	 65535,000	 30369,231	 30369,231
       975	     7,800	     31378	     0,000	 65535,000	 30417,231	 30417,231
       976	     7,808	     31538	     0,000	 65535,000	 30577,231	 30577,231
       977	     7,816	     31650	     0,000	 65535,000	 30689,231	 30689,231
       978	     7,824	     31666	     0,000	 65535,000	 30705,231	 30705,231
       979	     7,832	     31666	     0,000	 65535,000	 30705,231	 30705,231
       980	     7,840	     31874	     0,000	 65535,000	 30913,231	 30913,231
       981	     7,848	     31858	     0,000	 65535,000	 30897,231	 30897,231
       982	     7,856	     31986	     0,000	 65535,000	 31025,231	 31025,231
       983	     7,864	     31986	     0,000	 65535,000	 31025,231	 31025,231
       984	     7,872	     32002	     0,000	 65535,000	 31041,231	 31041,231
       985	     7,880	     32082	     0,000	 65535,000	 31121,231	 31121,231
       986	     7,888	     32210	     0,000	 65535,000	 31249,231	 31249,231
       987	     7,896	     32258	     0,000	 65535,000	 31297,231	 31297,231
       988	     7,904	     32258	     0,000	 65535,000	 31297,231	 31297,231
       989	     7,912	     32338	     0,000	 65535,000	 31377,231	 31377,231
       990	     7,920	     32562	     0,000	 65535,000	 31601,231	 31601,231
       991	     7,928	     32306	     0,000	 65535,000	 31345,231	 31345,231
       992	     7,936	     32402	     0,000	 65535,000	 31441,231	 31441,231
       993	     7,944	     32562	     0,000	 65535,000	 31601,231	 31601,231
       994	     7,952	     32306	     0,000	 65535,000	 31345,231	 31345,231
       995	     7,960	     32066	     0,000	 65535,000	 31105,231	 31105,231
       996	     7,968	     31842	     0,000	 65535,000	 30881,231	 30881,231
       997	     7,976	     31458	     0,000	 65535,000	 30497,231	 30497,231
       998	     7,984	     31570	     0,000	 65535,000	 30609,231	 30609,231
       999	     7,992	     31602	     0,000	 65535,000	 30641,231	 30641,231
      1000	     8,000	     31762	     0,000	 65535,000	 30801,231	 30801,231
      1001	     8,008	     31922	     0,000	 65535,000	 30961,231	 30961,231
      1002	     8,016	     31922	     0,000	 65535,000	 30961,231	 30961,231
      1003	     8,024	     32178	     0,000	 65535,000	 31217,231	 31217,231
      1004	     8,032	     32322	     0,000	 65535,000	 31361,231	 31361,231
      1005	     8,040	     32450	     0,000	 65535,000	 31489,231	 31489,231
      1006	     8,048	     32850	     0,000	 65535,000	 31889,231	 31889,231
      1007	     8,056	     32786	     0,000	 65535,000	 31825,231	 31825,231
      1008	     8,064	     32786	     0,000	 65535,000	 31825,231	 31825,231
      1009	     8,072	     32866	     0,000	 65535,000	 31905,231	 31905,231
      1010	     8,080	     32770	     0,000	 65535,000	 31809,231	 31809,231
